,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION
277,Mockito Bug 14 - Strong Oracle,362,2660,20,371,0,0,0,0,0,0,75,681,0,1,org.mockitousage.verification.FindingRedundantInvocationsInOrderTest.shouldValidateState,MOCKITO,14
278,Mockito Bug 20 - Strong Oracle,2212,9843,151,1167,0,0,0,0,0,0,480,2387,0,1,org.mockitousage.verification.PrintingVerboseTypesWithArgumentsTest.shouldNotShowTypesWhenArgumentValueIsDifferent,MOCKITO,20
279,Mockito Bug 20 - Strong Oracle,1128,1820,93,141,0,0,0,0,0,0,220,359,0,1,org.mockitousage.basicapi.MocksSerializationTest.should_allow_mock_and_string_value_to_be_serializable,MOCKITO,20
280,Mockito Bug 20 - Strong Oracle,1638,5698,113,409,0,0,0,0,0,0,320,1119,0,2,org.mockito.internal.invocation.ArgumentsComparatorTest.shouldAnyObjectVarargDealWithDifferentSizeOfArgs,MOCKITO,20
281,Mockito Bug 14 - Strong Oracle,184,321,6,24,0,0,0,0,0,0,35,61,0,2,org.mockitousage.misuse.DetectingMisusedMatchersTest.shouldSayUnfinishedVerificationButNotInvalidUseOfMatchers,MOCKITO,14
282,Mockito Bug 25 - mockito Oracle,1033,1170,54,73,0,0,0,0,0,0,204,221,0,4,org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.will_return_default_value_on_non_mockable_nested_generic,MOCKITO,25
283,Mockito Bug 20 - Strong Oracle,2210,16672,158,1822,0,0,0,0,0,0,459,3805,0,3,org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailWhenLastMethodVerifiedFirst,MOCKITO,20
284,Mockito Bug 15 - Strong Oracle,253,380,25,35,0,0,0,0,0,0,43,64,0,1,org.mockitousage.annotation.SpyInjectionTest.shouldDoStuff,MOCKITO,15
285,Mockito Bug 32 - Strong Oracle,1365,4062,91,494,0,0,0,0,0,0,292,952,0,1,org.mockitousage.annotation.SpyAnnotationTest.shouldResetSpies,MOCKITO,32
286,Mockito Bug 20 - Strong Oracle,740,885,39,57,0,0,0,0,0,0,165,197,0,1,org.mockitousage.stubbing.StubbingWithDelegateTest.calling_method_with_wrong_primitive_return_should_throw_exception,MOCKITO,20
287,Mockito Bug 26 - mockito Oracle,1840,6509,133,574,0,0,0,0,0,0,386,1355,0,1,org.mockitousage.PlaygroundWithDemoOfUnclonedParametersProblemTest.shouldAlterFinalLog,MOCKITO,26
288,Mockito Bug 20 - Strong Oracle,536,791,29,59,0,0,0,0,0,0,120,177,0,2,org.mockito.internal.invocation.InvocationImplTest.shouldPrintArgumentsInMultilinesWhenGetsTooBig,MOCKITO,20
289,Mockito Bug 14 - Strong Oracle,768,3294,52,423,0,0,0,0,0,0,170,823,0,2,org.mockitousage.misuse.CleaningUpPotentialStubbingTest.shouldResetOngoingStubbingOnVerify,MOCKITO,14
290,Mockito Bug 10 - Strong Oracle,3165,41231,213,3700,0,0,0,0,0,0,630,8276,0,8,org.mockitousage.stubbing.DeepStubbingTest.inOrder_only_work_on_the_very_last_mock_but_it_works,MOCKITO,10
291,Mockito Bug 32 - Strong Oracle,1654,45145,129,6126,0,0,0,0,0,0,327,9643,0,1,org.mockitousage.annotation.MockInjectionTest.shouldNotInjectIfNotAnnotated,MOCKITO,32
292,Mockito Bug 20 - Strong Oracle,1860,8054,135,577,0,0,0,0,0,0,367,1625,0,4,org.mockitousage.verification.OnlyVerificationTest.shouldVerifyMethodWasInvokedExclusivelyWhenTwoMocksInUse,MOCKITO,20
293,Mockito Bug 32 - Strong Oracle,1487,2792,100,275,0,0,0,0,0,0,302,529,0,1,org.mockitousage.annotation.SpyInjectionTest.shouldDoStuff,MOCKITO,32
294,Mockito Bug 20 - Strong Oracle,2585,26275,194,3064,0,0,0,0,0,0,521,6103,0,2,org.mockitousage.basicapi.UsingVarargsTest.shouldVerifyObjectVarargs,MOCKITO,20
295,Mockito Bug 14 - Strong Oracle,472,791,39,74,0,0,0,0,0,0,101,161,0,2,org.mockito.internal.debugging.LoggingListenerTest.shouldLogUnstubbed,MOCKITO,14
296,Mockito Bug 20 - Strong Oracle,1799,7661,125,548,0,0,0,0,0,0,357,1515,0,2,org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldAllowChainedStubbing,MOCKITO,20
297,Mockito Bug 23 - mockito Oracle,2414,40255,182,3638,0,0,0,0,0,0,478,8097,0,4,org.mockitousage.stubbing.DeepStubbingTest.inOrder_only_work_on_the_very_last_mock_but_it_works,MOCKITO,23
298,Mockito Bug 20 - Strong Oracle,254,521,15,39,0,0,0,0,0,0,50,100,0,3,org.mockito.internal.util.collections.HashCodeAndEqualsSafeSetTest.can_retain_a_collection,MOCKITO,20
299,Mockito Bug 20 - Strong Oracle,1232,6549,71,452,0,0,0,0,0,0,262,1306,0,3,org.mockitousage.annotation.SpyAnnotationTest.should_report_when_no_arg_less_constructor,MOCKITO,20
300,Mockito Bug 20 - Strong Oracle,409,432,24,31,0,0,0,0,0,0,80,82,0,2,org.mockitousage.annotation.WrongSetOfAnnotationsTest.shouldNotAllowMockAndSpy,MOCKITO,20
301,Mockito Bug 20 - Strong Oracle,348,370,19,20,0,0,0,0,0,0,63,67,0,3,org.mockitousage.serialization.DeepStubsSerializableTest.should_discard_generics_metadata_when_serialized_then_disabling_deep_stubs_with_generics,MOCKITO,20
302,Mockito Bug 26 - mockito Oracle,1092,1715,86,150,0,0,0,0,0,0,227,352,0,1,org.mockitousage.junitrunner.JUnit45RunnerTest.shouldInitMocksUsingRunner,MOCKITO,26
303,Mockito Bug 19 - Strong Oracle,453,698,32,62,0,0,0,0,0,0,84,150,0,62,org.mockitousage.annotation.MockInjectionUsingSetterOrPropertyTest.shouldInstantiateInjectMockFieldIfPossible,MOCKITO,19
304,Mockito Bug 20 - Strong Oracle,2649,25737,170,2853,0,0,0,0,0,0,570,5719,0,3,org.mockitousage.verification.DescriptiveMessagesOnVerificationInOrderErrorsTest.shouldPrintTooLittleInvocations,MOCKITO,20
305,Mockito Bug 14 - Strong Oracle,1198,4442,88,511,0,0,0,0,0,0,267,1086,0,2,org.mockitousage.matchers.CustomMatcherDoesYieldCCETest.shouldNotThrowCCE,MOCKITO,14
306,Mockito Bug 26 - mockito Oracle,939,1202,80,100,0,0,0,0,0,0,180,233,0,1,org.mockito.internal.creation.cglib.CGLIBHackerTest.shouldSetMockitoNamingPolicy,MOCKITO,26
307,Mockito Bug 24 - mockito Oracle,1612,4601,119,422,0,0,0,0,0,0,326,902,0,1,org.mockitousage.bugs.ShouldMocksCompareToBeConsistentWithEqualsTest.should_allow_stubbing_and_verifying_compare_to,MOCKITO,24
308,Mockito Bug 14 - Strong Oracle,739,3063,46,405,0,0,0,0,0,0,173,783,0,2,org.mockitousage.matchers.MatchersTest.shouldArrayEqualsDealWithNullArray,MOCKITO,14
309,Mockito Bug 20 - Strong Oracle,921,1664,54,140,0,0,0,0,0,0,179,300,0,2,org.mockito.internal.verification.VerificationOverTimeImplTest.should_throw_mockito_assertion_error,MOCKITO,20
310,Mockito Bug 37 - Strong Oracle,837,2965,72,392,0,0,0,0,0,0,173,739,0,1,org.mockitousage.customization.BDDMockitoTest.shouldStubByDelegatingToRealMethod,MOCKITO,37
311,Mockito Bug 19 - Strong Oracle,453,516,32,41,0,0,0,0,0,0,84,94,0,1,org.mockitousage.bugs.FinalHashCodeAndEqualsRaiseNPEInInitMocksTest.dont_raise_NullPointerException,MOCKITO,19
312,Mockito Bug 20 - Strong Oracle,1650,5690,108,401,0,0,0,0,0,0,324,1119,0,2,org.mockito.internal.invocation.ArgumentsComparatorTest.shouldMatchAnyVarargEvenIfMatcherIsDecorated,MOCKITO,20
313,Mockito Bug 20 - Strong Oracle,1793,12818,138,1259,0,0,0,0,0,0,355,2629,0,3,org.mockitousage.verification.RelaxedVerificationInOrderTest.shouldVerifyDetectAllChunksOfInvocationThatExistInManyChunks,MOCKITO,20
314,Mockito Bug 26 - mockito Oracle,1115,1797,81,145,0,0,0,0,0,0,234,375,0,1,org.mockitousage.bugs.NPEOnAnyClassMatcherAutounboxTest.shouldNotThrowNPE,MOCKITO,26
315,Mockito Bug 14 - Strong Oracle,482,1747,41,193,0,0,0,0,0,0,105,372,0,4,org.mockitousage.spies.SpyingOnRealObjectsTest.shouldVerify,MOCKITO,14
316,Mockito Bug 20 - Strong Oracle,1989,8883,144,1077,0,0,0,0,0,0,420,2190,0,1,org.mockitousage.matchers.CustomMatchersTest.shouldAnonymousCustomMatcherPrintDefaultDescription,MOCKITO,20
317,Mockito Bug 14 - Strong Oracle,472,1303,38,136,0,0,0,0,0,0,101,273,0,2,org.mockitousage.PlaygroundWithDemoOfUnclonedParametersProblemTest.shouldAlterFinalLog,MOCKITO,14
318,Mockito Bug 20 - Strong Oracle,936,1176,67,86,0,0,0,0,0,0,178,231,0,2,org.mockitousage.basicapi.MocksSerializationTest.should_allow_method_delegation,MOCKITO,20
319,Mockito Bug 26 - mockito Oracle,1474,3682,114,341,0,0,0,0,0,0,298,723,0,1,org.mockitousage.bugs.varargs.VarargsAndAnyObjectPicksUpExtraInvocationsTest.shouldVerifyCorrectlyWithAnyVarargs,MOCKITO,26
320,Mockito Bug 14 - Strong Oracle,1170,5777,80,681,0,0,0,0,0,0,263,1399,0,4,org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailWhenMiddleMethodVerifiedFirst,MOCKITO,14
321,Mockito Bug 20 - Strong Oracle,1458,5494,133,504,0,0,0,0,0,0,275,1015,0,1,org.mockitousage.stubbing.BasicStubbingTest.should_evaluate_latest_stubbing_first,MOCKITO,20
322,Mockito Bug 26 - mockito Oracle,1113,1791,83,148,0,0,0,0,0,0,232,371,0,1,org.mockito.internal.debugging.LoggingListenerTest.shouldLogDifferentArgs,MOCKITO,26
323,Mockito Bug 4 - Strong Oracle,953,5294,64,714,0,0,0,0,0,0,210,1351,0,1,org.mockitousage.verification.RelaxedVerificationInOrderTest.shouldVerifyDetectFirstChunkOfInvocationThatExistInManyChunks,MOCKITO,4
324,Mockito Bug 28 - mockito Oracle,49,136,9,29,0,0,0,0,0,0,6,13,0,224,org.mockitousage.annotation.MockInjectionTest.shouldInjectMocksForClassHierarchyIfAnnotated,MOCKITO,28
325,Mockito Bug 26 - mockito Oracle,216,366,7,27,0,0,0,0,0,0,52,80,0,1,org.mockito.internal.stubbing.answers.AnswersValidatorTest.should_fail_on_return_type_mismatch,MOCKITO,26
326,Mockito Bug 20 - Strong Oracle,2467,17699,168,1504,0,0,0,0,0,0,492,3673,0,4,org.mockitousage.verification.VerificationInOrderWithCallsTest.shouldAllowSequentialCallsToCallsForMethodsOnDifferentMocks,MOCKITO,20
327,Mockito Bug 20 - Strong Oracle,441,475,18,21,0,0,0,0,0,0,86,95,0,3,org.mockito.internal.stubbing.InvocationContainerImplStubbingTest.should_validate_throwable,MOCKITO,20
328,Mockito Bug 4 - Strong Oracle,984,5345,73,726,0,0,0,0,0,0,211,1365,0,1,org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldStubbingBeTreatedAsInteraction,MOCKITO,4
329,Mockito Bug 26 - mockito Oracle,1851,10657,133,1031,0,0,0,0,0,0,382,2167,0,1,org.mockitousage.verification.VerificationInOrderMixedWithOrdiraryVerificationTest.shouldAllowOneMethodVerifiedInOrder,MOCKITO,26
330,Mockito Bug 20 - Strong Oracle,1816,22868,143,2282,0,0,0,0,0,0,361,4819,0,3,org.mockitousage.verification.SelectedMocksInOrderVerificationTest.shouldVerifyAllInvocationsInOrder,MOCKITO,20
331,Mockito Bug 20 - Strong Oracle,972,5032,57,328,0,0,0,0,0,0,199,1022,0,4,org.mockitousage.basicapi.ResetTest.resettingNullIsSafe,MOCKITO,20
332,Mockito Bug 30 - Strong Oracle,257,4580,16,674,0,0,0,0,0,0,55,1206,0,2,org.mockitousage.basicapi.MocksCreationTest.shouldCombineMockNameAndSmartNulls,MOCKITO,30
333,Mockito Bug 32 - Strong Oracle,1289,2382,74,215,0,0,0,0,0,0,265,446,0,1,org.mockitousage.annotation.SpyAnnotationTest.shouldFailIfFieldIsNotInitialized,MOCKITO,32
334,Mockito Bug 14 - Strong Oracle,864,3295,65,429,0,0,0,0,0,0,200,832,0,2,org.mockitousage.verification.BasicVerificationTest.shouldDetectWhenOverloadedMethodCalled,MOCKITO,14
335,Mockito Bug 20 - Strong Oracle,137,137,7,7,0,0,0,0,0,0,27,27,0,1,org.mockitousage.basicapi.MocksSerializationTest.private_constructor_currently_not_supported_at_the_moment_at_deserialization_time,MOCKITO,20
336,Mockito Bug 20 - Strong Oracle,1563,5044,108,334,0,0,0,0,0,0,312,1020,0,2,org.mockitousage.verification.AtMostXVerificationTest.shouldNotAllowInOrderMode,MOCKITO,20
337,Mockito Bug 3 - Strong Oracle,1270,2093,109,183,0,0,0,0,0,0,243,398,0,3,org.mockitousage.stubbing.BasicStubbingTest.test_stub_only_not_verifiable,MOCKITO,3
338,Mockito Bug 4 - Strong Oracle,1019,5474,75,740,0,0,0,0,0,0,226,1395,0,1,org.mockitousage.stubbing.DeprecatedStubbingTest.shouldStubbingBeTreatedAsInteraction,MOCKITO,4
339,Mockito Bug 20 - Strong Oracle,2053,69767,114,4949,0,0,0,0,0,0,435,15183,0,11,org.mockitousage.annotation.MockInjectionUsingSetterOrPropertyTest.shouldKeepInstanceOnInjectMockFieldIfPresent,MOCKITO,20
340,Mockito Bug 20 - Strong Oracle,900,1109,49,66,0,0,0,0,0,0,179,229,0,3,org.mockito.internal.debugging.LoggingListenerTest.shouldNotLogUnstubbed,MOCKITO,20
341,Mockito Bug 20 - Strong Oracle,1096,5641,76,409,0,0,0,0,0,0,216,1109,0,2,org.mockitousage.serialization.DeepStubsSerializableTest.should_serialize_and_deserialize_mock_created_with_deep_stubs,MOCKITO,20
342,Mockito Bug 14 - Strong Oracle,550,3020,54,375,0,0,0,0,0,0,113,595,0,8,org.mockitousage.verification.VerificationUsingMatchersTest.shouldVerifyUsingMixedMatchers,MOCKITO,14
343,Mockito Bug 20 - Strong Oracle,2276,16716,160,1823,0,0,0,0,0,0,474,3814,0,3,org.mockitousage.verification.RelaxedVerificationInOrderTest.shouldFailOnLastTwoInvocationsInWrongOrder,MOCKITO,20
344,Mockito Bug 27 - mockito Oracle,844,12038,63,1279,0,0,0,0,0,0,163,2640,0,4,org.mockitousage.annotation.MockInjectionUsingSetterOrPropertyTest.shouldKeepInstanceOnInjectMockFieldIfPresent,MOCKITO,27
345,Mockito Bug 20 - Strong Oracle,137,137,7,7,0,0,0,0,0,0,27,27,0,1,org.mockitousage.constructor.CreatingMocksWithConstructorTest.mocking_inner_classes_with_wrong_outer_instance,MOCKITO,20
346,Mockito Bug 20 - Strong Oracle,1032,4487,59,286,0,0,0,0,0,0,209,906,0,2,org.mockitousage.customization.BDDMockitoTest.shouldValidateMockWhenVerifyingNoMoreInteractions,MOCKITO,20
347,Mockito Bug 20 - Strong Oracle,2366,21743,170,2566,0,0,0,0,0,0,484,5293,0,2,org.mockitousage.verification.AtMostXVerificationTest.shouldDetectUnverifiedInMarkInteractionsAsVerified,MOCKITO,20
348,Mockito Bug 27 - mockito Oracle,288,312,23,26,0,0,0,0,0,0,60,61,0,1,org.mockitousage.basicapi.ResetTest.shouldStubbingNotBeTreatedAsInteraction,MOCKITO,27
349,Mockito Bug 14 - Strong Oracle,797,3390,61,341,0,0,0,0,0,0,173,761,0,2,org.mockitousage.verification.RelaxedVerificationInOrderTest.shouldVerifyLastInvocation,MOCKITO,14
350,Mockito Bug 20 - Strong Oracle,1327,7431,77,699,0,0,0,0,0,0,274,1677,0,2,org.mockitousage.stacktrace.ClickableStackTracesWhenFrameworkMisusedTest.shouldPointOutMisplacedMatcher,MOCKITO,20
351,Mockito Bug 20 - Strong Oracle,1613,7928,110,1000,0,0,0,0,0,0,345,1971,0,5,org.mockitousage.verification.BasicVerificationTest.shouldDetectWhenOverloadedMethodCalled,MOCKITO,20
352,Mockito Bug 20 - Strong Oracle,1282,3851,115,373,0,0,0,0,0,0,239,705,0,3,org.mockitousage.basicapi.UsingVarargsTest.shouldStubCorrectlyWhenDoubleStringAndMixedVarargsUsed,MOCKITO,20
353,Mockito Bug 20 - Strong Oracle,237,237,11,11,0,0,0,0,0,0,44,44,0,2,org.mockito.internal.invocation.InvocationImplTest.shouldReturnCastedArgumentAt,MOCKITO,20
354,Mockito Bug 20 - Strong Oracle,1682,11364,124,1071,0,0,0,0,0,0,335,2344,0,3,org.mockitousage.verification.RelaxedVerificationInOrderTest.shouldVerifyInOrderOnlyTwoInvocations,MOCKITO,20
355,Mockito Bug 26 - mockito Oracle,1800,2861708,147,370681,0,0,0,0,0,0,389,587307,0,1,org.mockitousage.bugs.ConcurrentModificationExceptionOnMultiThreadedVerificationTest.testInvocationConcurrently,MOCKITO,26
356,Mockito Bug 20 - Strong Oracle,1787,13285,138,1265,0,0,0,0,0,0,354,2725,0,3,org.mockitousage.verification.SelectedMocksInOrderVerificationTest.shouldVerifyMockTwoCompletely,MOCKITO,20
357,Mockito Bug 32 - Strong Oracle,812,1400,57,129,0,0,0,0,0,0,168,262,0,2,org.mockitousage.annotation.SpyAnnotationInitializedInBaseClassTest.shouldInitSpiesInHierarchy,MOCKITO,32
358,Mockito Bug 20 - Strong Oracle,1426,5195,121,452,0,0,0,0,0,0,284,999,0,1,org.mockitousage.matchers.MatchersTest.notNullMatcher,MOCKITO,20
359,Mockito Bug 28 - mockito Oracle,49,136,9,29,0,0,0,0,0,0,6,13,0,224,org.mockitousage.annotation.MockInjectionTest.shouldInjectMocksByName,MOCKITO,28
360,Mockito Bug 20 - Strong Oracle,1677,6782,111,586,0,0,0,0,0,0,350,1405,0,1,org.mockitousage.bugs.AIOOBExceptionWithAtLeastTest.testCompleteProgress,MOCKITO,20
361,Mockito Bug 20 - Strong Oracle,2232,10117,158,889,0,0,0,0,0,0,446,2068,0,3,org.mockitousage.debugging.InvocationListenerCallbackTest.should_call_all_listener_when_mock_throws_exception,MOCKITO,20
362,Mockito Bug 20 - Strong Oracle,1653,5870,110,393,0,0,0,0,0,0,326,1185,0,4,org.mockitousage.misuse.InvalidUsageTest.shouldNotAllowSettingNullThrowable,MOCKITO,20
363,Mockito Bug 14 - Strong Oracle,1169,6775,80,846,0,0,0,0,0,0,263,1630,0,8,org.mockitousage.stacktrace.PointingStackTraceToActualInvocationChunkInOrderTest.shouldPointToThirdChunkWhenTooLittleActualInvocations,MOCKITO,14
364,Mockito Bug 14 - Strong Oracle,1050,5466,59,613,0,0,0,0,0,0,237,1340,0,4,org.mockitousage.verification.RelaxedVerificationInOrderTest.shouldFailOnLastTwoInvocationsInWrongOrder,MOCKITO,14
365,Mockito Bug 26 - mockito Oracle,1123,3093,78,241,0,0,0,0,0,0,239,666,0,1,org.mockitousage.verification.AtLeastXVerificationTest.shouldVerifyAtLeastXTimes,MOCKITO,26
366,Mockito Bug 20 - Strong Oracle,3142,13779,209,1050,0,0,0,0,0,0,632,2789,0,6,org.mockito.verification.TimeoutTest.should_pass_when_verification_passes,MOCKITO,20
367,Mockito Bug 20 - Strong Oracle,2290,8765,150,710,0,0,0,0,0,0,465,1680,0,4,org.mockitousage.annotation.CaptorAnnotationTest.testNormalUsage,MOCKITO,20
368,Mockito Bug 20 - Strong Oracle,898,5375,54,381,0,0,0,0,0,0,177,1055,0,4,org.mockitousage.verification.VerificationInOrderWithCallsTest.shouldFailWhenDifferentMethodCallsAreOutOfSequence,MOCKITO,20
369,Mockito Bug 20 - Strong Oracle,2318,7338,151,502,0,0,0,0,0,0,473,1493,0,4,org.mockito.internal.debugging.WarningsPrinterImplTest.shouldPassCorrectWarningFlag,MOCKITO,20
370,Mockito Bug 25 - mockito Oracle,1025,1142,53,68,0,0,0,0,0,0,203,216,0,3,org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest.generic_deep_mock_frenzy__look_at_these_chained_calls,MOCKITO,25
371,Mockito Bug 20 - Strong Oracle,2302,17983,160,1955,0,0,0,0,0,0,476,4029,0,3,org.mockitousage.verification.RelaxedVerificationInOrderTest.shouldAllowTimesZeroButOnlyInOrder,MOCKITO,20
372,Mockito Bug 20 - Strong Oracle,332,335,17,18,0,0,0,0,0,0,62,63,0,3,org.mockito.internal.verification.checkers.NumberOfInvocationsCheckerTest.shouldReportTooLittleActual,MOCKITO,20
373,Mockito Bug 20 - Strong Oracle,1986,12064,146,945,0,0,0,0,0,0,392,2390,0,14,org.mockitousage.basicapi.MocksSerializationForAnnotationTest.should_verify_even_if_some_methods_called_after_serialization,MOCKITO,20
374,Mockito Bug 14 - Strong Oracle,676,5123,40,721,0,0,0,0,0,0,158,1336,0,2,org.mockitousage.stacktrace.StackTraceFilteringTest.shouldFilterStackTraceOnVerify,MOCKITO,14
375,Mockito Bug 10 - Strong Oracle,2136,9054,143,808,0,0,0,0,0,0,426,1711,0,6,org.mockitousage.stubbing.DeepStubbingTest.withPatternPrimitive,MOCKITO,10
376,Mockito Bug 20 - Strong Oracle,1641,5611,116,457,0,0,0,0,0,0,329,1160,0,2,org.mockitousage.basicapi.MocksSerializationTest.should_verify_call_order_for_serialized_mock,MOCKITO,20
377,Mockito Bug 26 - mockito Oracle,417,467,30,35,0,0,0,0,0,0,87,97,0,1,org.mockito.MockitoTest.shouldRemoveStubbableFromProgressAfterStubbing,MOCKITO,26
378,Mockito Bug 20 - Strong Oracle,1037,6446,57,433,0,0,0,0,0,0,204,1246,0,6,org.mockito.verification.TimeoutTest.should_create_correctly_configured_timeout,MOCKITO,20
379,Mockito Bug 20 - Strong Oracle,861,1154,53,87,0,0,0,0,0,0,181,244,0,5,org.mockitousage.misuse.InvalidUsageTest.shouldNotMockObjectMethodsOnInterface,MOCKITO,20
380,Mockito Bug 20 - Strong Oracle,692,796,36,47,0,0,0,0,0,0,141,163,0,1,org.mockito.internal.configuration.MockInjectionTest.can_try_constructor_injection,MOCKITO,20
381,Mockito Bug 30 - Strong Oracle,257,4620,16,680,0,0,0,0,0,0,55,1217,0,2,org.mockitousage.stubbing.SmartNullsStubbingTest.shouldSmartNPEPointToUnstubbedCall,MOCKITO,30
382,Mockito Bug 20 - Strong Oracle,1255,4070,105,346,0,0,0,0,0,0,244,765,0,1,org.mockitousage.matchers.MatchersTest.anyMatcher,MOCKITO,20
383,Mockito Bug 20 - Strong Oracle,424,5178,31,745,0,0,0,0,0,0,90,1382,0,2,org.mockito.internal.exceptions.util.ScenarioPrinterTest.shouldPrintInvocations,MOCKITO,20
384,Mockito Bug 20 - Strong Oracle,1082,3308,84,255,0,0,0,0,0,0,212,657,0,2,org.mockitousage.bugs.ShouldNotDeadlockAnswerExecutionTest.successIfEveryThreadHasItsOwnMock,MOCKITO,20
385,Mockito Bug 26 - mockito Oracle,1628,4981,120,435,0,0,0,0,0,0,340,1010,0,1,org.mockitousage.bugs.ShouldMocksCompareToBeConsistentWithEqualsTest.shouldAllowStubbingAndVerifyingCompareTo,MOCKITO,26
386,Mockito Bug 20 - Strong Oracle,2121,7408690,135,819114,0,0,0,0,0,0,438,1563762,0,2,org.concurrentmockito.ThreadVerifiesContinuoslyInteractingMockTest.shouldAllowVerifyingInThreads,MOCKITO,20
387,Mockito Bug 1 - Strong Oracle,30,30,1,1,0,0,0,0,0,0,6,6,0,1,org.mockitousage.basicapi.UsingVarargsTest.shouldVerifyWithNullVarArgArray,MOCKITO,1
388,Mockito Bug 26 - mockito Oracle,442,487,42,45,0,0,0,0,0,0,89,94,0,1,org.mockito.internal.invocation.InvocationMatcherTest.shouldMatchVarargsUsingAnyVarargs,MOCKITO,26
389,Mockito Bug 20 - Strong Oracle,1515,3226,129,358,0,0,0,0,0,0,298,640,0,1,org.mockitousage.matchers.ReflectionMatchersTest.shouldMatchWhenFieldValuesEqual,MOCKITO,20
390,Mockito Bug 23 - mockito Oracle,1264,4015,104,316,0,0,0,0,0,0,246,794,0,2,org.mockitousage.stubbing.DeepStubbingTest.shouldStubbingBasicallyWorkFine,MOCKITO,23
391,Mockito Bug 20 - Strong Oracle,2427,11579,182,869,0,0,0,0,0,0,476,2296,0,14,org.mockitousage.basicapi.MocksSerializationForAnnotationTest.should_remember_interactions_for_serialized_mock,MOCKITO,20
392,Mockito Bug 23 - mockito Oracle,1326,3796,90,273,0,0,0,0,0,0,280,780,0,1,org.mockitousage.stubbing.DeepStubsSerializableTest.should_serialize_and_deserialize_mock_created_by_deep_stubs,MOCKITO,23
393,Mockito Bug 19 - Strong Oracle,453,698,32,62,0,0,0,0,0,0,84,150,0,128,org.mockitousage.annotation.MockInjectionUsingSetterOrPropertyTest.shouldNotInjectIfNotAnnotated,MOCKITO,19
394,Mockito Bug 26 - mockito Oracle,1278,2615,108,302,0,0,0,0,0,0,262,521,0,1,org.mockitousage.matchers.ReflectionMatchersTest.shouldMatchWhenFieldValuesEqualWithOneFieldExcluded,MOCKITO,26
395,Mockito Bug 14 - Strong Oracle,1107,5358,68,631,0,0,0,0,0,0,248,1305,0,6,org.mockitousage.verification.DescriptiveMessagesOnVerificationInOrderErrorsTest.shouldPrintVerificationInOrderErrorAndShowBothWantedAndPrevious,MOCKITO,14
396,Mockito Bug 3 - Strong Oracle,1266,2306,94,183,0,0,0,0,0,0,238,444,0,1,org.mockitousage.basicapi.ResetTest.shouldRemoveAllStubbing,MOCKITO,3
397,Mockito Bug 20 - Strong Oracle,1111,1803,91,139,0,0,0,0,0,0,215,354,0,1,org.mockitousage.basicapi.MocksSerializationTest.should_all_mock_and_serializable_value_to_be_serialized,MOCKITO,20
398,Mockito Bug 20 - Strong Oracle,1065,4520,58,284,0,0,0,0,0,0,217,919,0,2,org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldScreamWhenNullPassed,MOCKITO,20
399,Mockito Bug 27 - mockito Oracle,1797,13825,118,1414,0,0,0,0,0,0,380,3010,0,4,org.mockitousage.annotation.MockInjectionUsingSetterOrPropertyTest.shouldReportNicely,MOCKITO,27
400,Mockito Bug 32 - Strong Oracle,1654,45145,129,6126,0,0,0,0,0,0,327,9643,0,1,org.mockitousage.annotation.MockInjectionTest.shouldInjectMocksForClassHierarchyIfAnnotated,MOCKITO,32
401,Mockito Bug 20 - Strong Oracle,1761,7549,132,707,0,0,0,0,0,0,349,1497,0,3,org.mockitousage.verification.SelectedMocksInOrderVerificationTest.shouldVerifyMockTwoWhenThreeTimesUsed,MOCKITO,20
402,Mockito Bug 14 - Strong Oracle,359,2657,20,371,0,0,0,0,0,0,75,681,0,1,org.mockitousage.basicapi.ResetTest.shouldValidateStateWhenResetting,MOCKITO,14
403,Mockito Bug 3 - Strong Oracle,125,130,12,13,0,0,0,0,0,0,23,24,0,1,org.mockitousage.matchers.CapturingArgumentsTest.should_capture_byte_vararg_by_creating_captor_with_primitive_wrapper,MOCKITO,3
404,Mockito Bug 14 - Strong Oracle,468,1396,39,155,0,0,0,0,0,0,102,296,0,6,org.mockitousage.examples.use.ExampleTest.managerCountsArticlesAndSavesThemInTheDatabase,MOCKITO,14
405,Mockito Bug 14 - Strong Oracle,1205,4547,94,526,0,0,0,0,0,0,264,1102,0,2,org.mockitousage.bugs.ActualInvocationHasNullArgumentNPEBugTest.shouldAllowPassingNullArgument,MOCKITO,14
406,Mockito Bug 20 - Strong Oracle,2014,10449,156,781,0,0,0,0,0,0,394,2067,0,14,org.mockitousage.basicapi.MocksSerializationForAnnotationTest.should_serialize_method_calls_using_any_string_matcher,MOCKITO,20
