,Unnamed: 0,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION,FAIL
344,344,Math Bug 74 - Strong Oracle,3138,457554,179,27058,0,0,155,27341,19,607,203,8625,0,2,org.apache.commons.math.ode.ContinuousOutputModelTest.testModelsMerging,MATH,74,False
345,345,Math Bug 12 - Strong Oracle,1838,59597,119,2951,5,3120,90,866,17,55,79,125,0,2,org.apache.commons.math3.stat.inference.TestUtilsTest.testChiSquareLargeTestStatistic,MATH,12,False
346,346,Math Bug 6 - Strong Oracle,1100,45671,87,3155,0,0,42,2454,0,0,66,1741,0,1,org.apache.commons.math3.optim.univariate.BrentOptimizerTest.testMinEndpoints,MATH,6,False
347,347,Math Bug 64 - Strong Oracle,2223,292003,157,24727,0,0,73,12780,20,1157,92,4431,0,2,org.apache.commons.math.optimization.fitting.ParametricGaussianFunctionTest.testFit01,MATH,64,False
348,348,Math Bug 12 - Strong Oracle,2295,71063,146,4199,5,3120,114,1348,23,395,140,592,0,5,org.apache.commons.math3.distribution.GammaDistributionTest.testValues,MATH,12,False
349,349,Math Bug 6 - Strong Oracle,727,1573,66,214,0,0,0,0,0,0,102,176,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testInconsistentEquations,MATH,6,False
350,350,Math Bug 12 - Strong Oracle,1799,61866,113,3252,6,3134,94,876,19,75,109,534,0,6,org.apache.commons.math3.stat.inference.TTestTest.testTwoSampleTHeterscedastic,MATH,12,False
351,351,Math Bug 6 - Strong Oracle,2087,637202,153,83448,2,338,28,4858,19,19,234,60797,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testCigTab,MATH,6,True
352,352,Math Bug 6 - Strong Oracle,4496,9481,82,379,0,0,2,8,1,1,437,963,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMaxIterations,MATH,6,False
353,353,Math Bug 6 - Strong Oracle,3894,7184,27,125,0,0,2,8,1,1,373,740,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMaxIterations,MATH,6,False
354,354,Math Bug 6 - Strong Oracle,1017,2061,82,248,0,0,2,8,0,0,137,223,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackPowellSingular,MATH,6,False
355,355,Math Bug 12 - Strong Oracle,1740,59428,94,2842,5,3120,98,880,17,66,56,101,0,8,org.apache.commons.math3.stat.inference.GTestTest.testScaling,MATH,12,False
356,356,Math Bug 23 - Strong Oracle,122,359,14,38,0,0,0,0,0,0,15,39,0,4,org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizerTest.testQuinticMin,MATH,23,False
357,357,Math Bug 6 - Strong Oracle,1154,2457,92,282,0,0,9,27,0,0,139,225,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testIllConditioned,MATH,6,False
358,358,Math Bug 12 - Strong Oracle,736,107458,46,9444,0,0,3,1870,0,0,67,70,0,1,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testBoundariesDimensionMismatch,MATH,12,False
359,359,Math Bug 6 - Strong Oracle,2087,637202,153,83448,2,338,28,4858,19,19,234,60797,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testElliRotated,MATH,6,True
360,360,Math Bug 64 - Strong Oracle,1460,5111,112,510,0,0,45,162,8,13,46,93,0,2,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testRedundantEquations,MATH,64,False
361,361,Math Bug 12 - Strong Oracle,5635,5703692,407,661993,3,2511,107,49058,35,3250,531,460575,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testFitAccuracyDependsOnBoundary,MATH,12,False
362,362,Math Bug 6 - Strong Oracle,2087,637202,150,83445,2,338,28,4858,19,19,234,60797,0,3,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testMaximize,MATH,6,True
363,363,Math Bug 12 - Strong Oracle,1538,58533,98,2848,6,3126,82,855,17,41,67,177,0,2,org.apache.commons.math3.stat.inference.OneWayAnovaTest.testAnovaPValue,MATH,12,False
364,364,Math Bug 31 - Strong Oracle,184,1489,15,128,1,12,15,120,8,60,8,85,0,120,org.apache.commons.math3.distribution.FDistributionTest.testCumulativeProbabilities,MATH,31,False
365,365,Math Bug 12 - Strong Oracle,2158,60666,180,3283,5,3120,40,687,10,17,154,471,0,1,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest.testGetMean,MATH,12,False
366,366,Math Bug 64 - Strong Oracle,1600,2086529,115,185008,0,0,39,89471,7,54,85,6810,0,20,org.apache.commons.math.optimization.fitting.PolynomialFitterTest.testSmallError,MATH,64,False
367,367,Math Bug 12 - Strong Oracle,1183,59161,30,2984,5,3120,5,670,6,107,34,294,0,1,org.apache.commons.math3.distribution.UniformIntegerDistributionTest.testInverseCumulativeProbabilities,MATH,12,False
368,368,Math Bug 9 - Strong Oracle,25,43,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math3.geometry.euclidean.threed.LineTest.testRevert,MATH,9,True
369,369,Math Bug 12 - Strong Oracle,1268,56875,53,2656,5,3120,52,718,9,25,63,121,0,2,org.apache.commons.math3.distribution.ChiSquaredDistributionTest.testIllegalArguments,MATH,12,False
370,370,Math Bug 6 - Strong Oracle,727,1573,66,214,0,0,0,0,0,0,102,176,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testMoreEstimatedParametersSimple,MATH,6,False
371,371,Math Bug 64 - Strong Oracle,2140,47735,165,4576,0,0,72,1623,23,383,56,799,0,4,org.apache.commons.math.optimization.general.MinpackTest.testMinpackFreudensteinRoth,MATH,64,True
372,372,Math Bug 104 - Strong Oracle,367,938,37,125,0,0,10,18,8,28,25,25,0,1,org.apache.commons.math.stat.inference.ChiSquareTestTest.testChiSquareLargeTestStatistic,MATH,104,False
373,373,Math Bug 12 - Strong Oracle,1102,69198,48,3175,5,3120,54,1568,10,85,39,243,0,1,org.apache.commons.math3.distribution.GammaDistributionTest.testDensities,MATH,12,False
374,374,Math Bug 12 - Strong Oracle,2110,704432,144,74703,5,3120,96,22935,19,6420,139,41639,0,1,org.apache.commons.math3.distribution.NormalDistributionTest.testInverseCumulativeProbabilities,MATH,12,False
375,375,Math Bug 12 - Strong Oracle,1878,58121,119,2785,5,3120,91,786,16,43,78,112,0,4,org.apache.commons.math3.stat.inference.GTestTest.testGTestIndependance2,MATH,12,False
376,376,Math Bug 12 - Strong Oracle,1139,111408,72,9721,0,0,51,2139,3,12,26,57,0,1,org.apache.commons.math3.util.FastMathTest.testPowSpecialCases,MATH,12,False
377,377,Math Bug 64 - Strong Oracle,1364,6974,97,626,0,0,33,172,7,18,74,377,0,2,org.apache.commons.math.optimization.fitting.CurveFitterTest.testMath304,MATH,64,False
378,378,Math Bug 74 - Strong Oracle,519,2415,34,213,0,0,21,109,9,13,35,49,0,1,org.apache.commons.math.ode.nonstiff.HighamHall54IntegratorTest.testMinStep,MATH,74,False
379,379,Math Bug 6 - Strong Oracle,2087,637202,153,83448,2,338,28,4858,19,19,234,60797,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testDiagonalRosen,MATH,6,True
380,380,Math Bug 12 - Strong Oracle,1313,56332,65,2612,5,3120,68,729,10,21,53,63,0,1,org.apache.commons.math3.stat.inference.MannWhitneyUTestTest.testBigDataSet,MATH,12,False
381,381,Math Bug 74 - Strong Oracle,3100,3177360,162,222375,0,0,142,98070,20,30733,188,78699,0,1,org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest.exceedMaxEvaluations,MATH,74,False
382,382,Math Bug 64 - Strong Oracle,1476,5148,116,518,0,0,44,161,8,13,49,98,0,2,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testQRColumnsPermutation,MATH,64,False
383,383,Math Bug 12 - Strong Oracle,1076,56184,43,2591,5,3120,53,719,9,25,37,44,0,2,org.apache.commons.math3.distribution.ChiSquaredDistributionTest.testDfAccessors,MATH,12,False
384,384,Math Bug 40 - Strong Oracle,3550,2649421,223,202909,0,0,87,83255,7,15805,272,102756,0,206,org.apache.commons.math.ode.nonstiff.EulerIntegratorTest.testDecreasingSteps,MATH,40,False
385,385,Math Bug 71 - Strong Oracle,1683,62499,129,2320,0,0,78,7216,19,750,120,628,0,10,org.apache.commons.math.ode.nonstiff.HighamHall54IntegratorTest.testIncreasingTolerance,MATH,71,False
386,386,Math Bug 68 - Strong Oracle,1652,4799,117,452,0,0,46,136,8,13,79,138,0,1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testInconsistentSizes,MATH,68,False
387,387,Math Bug 68 - Strong Oracle,41,67,2,5,0,0,2,4,1,1,2,2,0,3,org.apache.commons.math.optimization.general.MinpackTest.testMinpackFreudensteinRoth,MATH,68,True
388,388,Math Bug 64 - Strong Oracle,2041,548696,122,47270,0,0,69,21777,15,380,118,15685,0,2,org.apache.commons.math.optimization.fitting.HarmonicFitterTest.testUnsorted,MATH,64,False
389,389,Math Bug 43 - Strong Oracle,176,298,15,34,0,0,0,0,2,2,14,18,0,4,org.apache.commons.math.stat.descriptive.SummaryStatisticsTest.testOverrideMeanWithMathClass,MATH,43,True
390,390,Math Bug 6 - Strong Oracle,1049,2473,81,265,0,0,4,30,0,0,139,255,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testCircleFitting,MATH,6,False
391,391,Math Bug 12 - Strong Oracle,1486,64385,82,3648,5,3120,72,920,10,88,74,735,0,1,org.apache.commons.math3.stat.inference.WilcoxonSignedRankTestTest.testWilcoxonSignedRankSimple,MATH,12,False
392,392,Math Bug 33 - Strong Oracle,1717,173347,165,23117,0,0,2,369,2,68,291,16494,0,1,org.apache.commons.math3.optimization.linear.SimplexSolverTest.testMath293,MATH,33,False
393,393,Math Bug 37 - Strong Oracle,603,879,30,36,0,0,32,54,4,4,20,25,0,1,org.apache.commons.math.complex.ComplexTest.testTanh,MATH,37,True
394,394,Math Bug 31 - Strong Oracle,617,19620,39,1818,0,0,32,1233,12,647,26,1172,0,4,org.apache.commons.math3.distribution.PoissonDistributionTest.testCumulativeProbabilitySpecial,MATH,31,False
395,395,Math Bug 12 - Strong Oracle,638,56725,24,2604,5,3120,24,760,5,25,26,76,0,1,org.apache.commons.math3.distribution.LogNormalDistributionTest.testDensities,MATH,12,False
396,396,Math Bug 12 - Strong Oracle,298,54443,10,2501,5,3120,4,625,3,3,18,18,0,1,org.apache.commons.math3.distribution.NormalDistributionTest.testIsSupportUpperBoundInclusive,MATH,12,False
397,397,Math Bug 6 - Strong Oracle,1016,3534,81,445,0,0,2,30,0,0,137,344,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackBard,MATH,6,False
398,398,Math Bug 12 - Strong Oracle,3299,6557667,183,324655,7,3376,129,391526,27,40042,246,145819,0,1,org.apache.commons.math3.distribution.TDistributionTest.testDensityIntegrals,MATH,12,False
399,399,Math Bug 71 - Strong Oracle,1714,187157,139,16611,0,0,42,7908,15,437,137,4921,0,804,org.apache.commons.math.ode.jacobians.FirstOrderIntegratorWithJacobiansTest.testLowAccuracyExternalDifferentiation,MATH,71,False
400,400,Math Bug 64 - Strong Oracle,1293,48012,98,4568,0,0,38,1869,8,79,41,365,0,2,org.apache.commons.math.optimization.general.MinpackTest.testMinpackBox3Dimensional,MATH,64,False
401,401,Math Bug 99 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math.util.MathUtilsTest.testLcm,MATH,99,True
402,402,Math Bug 12 - Strong Oracle,659,74299,19,2920,5,3120,25,1918,10,487,21,178,0,1,org.apache.commons.math3.distribution.CauchyDistributionTest.testConsistency,MATH,12,False
403,403,Math Bug 83 - Strong Oracle,76,111,8,12,0,0,0,0,0,0,12,16,0,4,org.apache.commons.math.optimization.linear.SimplexSolverTest.testRestrictVariablesToNonNegative,MATH,83,False
404,404,Math Bug 76 - Strong Oracle,785,2276,88,278,0,0,10,38,3,6,49,87,0,1,org.apache.commons.math.linear.SingularValueDecompositionImplTest.testDimensions,MATH,76,False
405,405,Math Bug 12 - Strong Oracle,1777,153436,115,11817,5,3120,91,4928,18,1417,78,4123,0,1,org.apache.commons.math3.distribution.GammaDistributionTest.testConsistency,MATH,12,False
406,406,Math Bug 86 - Strong Oracle,836,5940,58,516,0,0,27,278,10,62,51,163,0,1,org.apache.commons.math.linear.CholeskyDecompositionImplTest.testNotPositiveDefinite,MATH,86,True
407,407,Math Bug 12 - Strong Oracle,2229,370858,144,35283,5,160,32,12172,7,751,111,8281,0,1,org.apache.commons.math3.analysis.function.LogitTest.testDerivativesWithInverseFunction,MATH,12,False
408,408,Math Bug 6 - Strong Oracle,527,770,43,103,0,0,0,0,0,0,64,67,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testProblemDimensionTooSmall,MATH,6,False
409,409,Math Bug 6 - Strong Oracle,1021,27427,105,3552,0,0,17,835,1,38,85,1713,0,2,org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizerTest.testQuinticMin,MATH,6,False
410,410,Math Bug 12 - Strong Oracle,4185,1397816804,335,101789500,6,82000,64,50482512,23,28168636,262,7964622,0,1,org.apache.commons.math3.util.FastMathTest.testLog10Accuracy,MATH,12,False
411,411,Math Bug 12 - Strong Oracle,233,758,5,10,0,0,3,6,1,2,7,13,0,4,org.apache.commons.math3.distribution.TriangularDistributionTest.testDistributionClone,MATH,12,False
412,412,Math Bug 71 - Strong Oracle,2527,4189042,145,217735,0,0,139,305531,15,3546,132,19958,0,1,org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testKepler,MATH,71,False
413,413,Math Bug 6 - Strong Oracle,4609,9049,81,355,0,0,2,20,0,0,479,956,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackLinearRank1,MATH,6,False
414,414,Math Bug 12 - Strong Oracle,293,106779,23,9386,0,0,3,1870,0,0,7,7,0,1,org.apache.commons.math3.util.FastMathTest.testSignumDouble,MATH,12,False
415,415,Math Bug 12 - Strong Oracle,1265,56602,58,2650,5,3120,52,718,9,25,58,67,0,6,org.apache.commons.math3.stat.inference.ChiSquareTestTest.testChiSquareDataSetsComparisonBadCounts,MATH,12,False
416,416,Math Bug 3 - Strong Oracle,87,90,2,3,0,0,7,7,0,0,1,1,0,1,org.apache.commons.math3.util.MathArraysTest.testLinearCombinationWithSingleElementArray,MATH,3,True
417,417,Math Bug 6 - Strong Oracle,1012,3496,82,379,0,0,2,8,1,1,120,333,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testPowell,MATH,6,False
418,418,Math Bug 6 - Strong Oracle,439,1233,27,125,0,0,2,8,1,1,59,114,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testPowell,MATH,6,False
419,419,Math Bug 6 - Strong Oracle,1116,2178,91,263,0,0,6,15,0,0,139,214,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testQRColumnsPermutation,MATH,6,False
420,420,Math Bug 76 - Strong Oracle,1063,3050,104,374,0,0,10,32,3,4,84,149,0,2,org.apache.commons.math.linear.SingularValueSolverTest.testMath320B,MATH,76,True
421,421,Math Bug 6 - Strong Oracle,1506,3583314,97,85485,0,0,28,246100,0,0,158,72879,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testCircleFitting2,MATH,6,False
422,422,Math Bug 62 - Strong Oracle,7,7,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizerTest.testQuinticMin,MATH,62,True
423,423,Math Bug 12 - Strong Oracle,1004,112465,47,5105,5,3120,42,4618,5,271,33,934,0,1,org.apache.commons.math3.distribution.WeibullDistributionTest.testConsistency,MATH,12,False
424,424,Math Bug 6 - Strong Oracle,1116,2178,91,263,0,0,6,15,0,0,139,214,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testInconsistentEquations,MATH,6,False
425,425,Math Bug 12 - Strong Oracle,1848,58770,104,2764,6,3121,87,877,23,31,78,105,0,1,org.apache.commons.math3.stat.regression.SimpleRegressionTest.testPerfect,MATH,12,False
426,426,Math Bug 12 - Strong Oracle,1969,72143,97,3439,5,3120,16,904,4,60,191,1319,0,6,org.apache.commons.math3.stat.descriptive.AggregateSummaryStatisticsTest.testAggregationConsistency,MATH,12,False
427,427,Math Bug 6 - Strong Oracle,6402,9012660025,498,1014307099,0,0,265,133192487,41,1837891,687,821990240,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testElliRotated,MATH,6,False
428,428,Math Bug 68 - Strong Oracle,1582,5277,117,510,0,0,46,167,8,13,68,121,0,1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testQRColumnsPermutation,MATH,68,False
429,429,Math Bug 68 - Strong Oracle,2254,6857236,169,610002,0,0,74,289397,23,27687,77,54929,0,3,org.apache.commons.math.optimization.general.MinpackTest.testMinpackKowalikOsborne,MATH,68,False
430,430,Math Bug 68 - Strong Oracle,2244,93356,167,8747,0,0,74,3444,23,577,77,1391,0,3,org.apache.commons.math.optimization.general.MinpackTest.testMinpackHelicalValley,MATH,68,False
431,431,Math Bug 31 - Strong Oracle,5068,17877,96,970,0,0,67,380,20,187,408,964,0,3,org.apache.commons.math3.stat.inference.ChiSquareTestTest.testChiSquareIndependence,MATH,31,False
432,432,Math Bug 76 - Strong Oracle,1423,9125,130,1096,0,0,15,118,4,8,124,487,0,1,org.apache.commons.math.linear.SingularValueSolverTest.testSolve,MATH,76,False
433,433,Math Bug 12 - Strong Oracle,1309,58422,67,2688,5,3120,72,880,12,25,47,76,0,1,org.apache.commons.math3.distribution.FDistributionTest.testIsSupportUpperBoundInclusive,MATH,12,False
434,434,Math Bug 39 - Strong Oracle,1708,16217,110,1248,0,0,48,563,7,44,148,819,0,205,org.apache.commons.math.ode.JacobianMatricesTest.testInternalDifferentiation,MATH,39,False
435,435,Math Bug 6 - Strong Oracle,1166,1964,87,209,0,0,18,34,0,0,137,190,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testGetIterations,MATH,6,True
436,436,Math Bug 12 - Strong Oracle,6112,1083401020,445,122753439,3,543032,140,21900169,43,509786,494,78593252,0,2,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testTablet,MATH,12,False
437,437,Math Bug 84 - Strong Oracle,294,1217,22,98,0,0,2,11,0,0,30,113,0,2,org.apache.commons.math.optimization.direct.MultiDirectionalTest.testMinimizeMaximize,MATH,84,True
438,438,Math Bug 74 - Strong Oracle,3339,5566824,193,421276,0,0,150,203774,22,38093,200,107108,0,1,org.apache.commons.math.ode.nonstiff.AdamsBashforthIntegratorTest.backward,MATH,74,False
439,439,Math Bug 104 - Strong Oracle,410,852,38,92,0,0,9,16,8,25,37,50,0,4,org.apache.commons.math.stat.inference.ChiSquareFactoryTest.testChiSquare,MATH,104,False
440,440,Math Bug 64 - Strong Oracle,2008,257065,143,21899,0,0,50,11062,14,986,131,4286,0,2,org.apache.commons.math.optimization.fitting.GaussianFitterTest.testFit01,MATH,64,False
441,441,Math Bug 31 - Strong Oracle,706,7234,51,624,0,0,36,400,12,198,35,367,0,1,org.apache.commons.math3.distribution.PoissonDistributionTest.testNormalApproximateProbability,MATH,31,False
442,442,Math Bug 12 - Strong Oracle,5951,555842572,435,63103187,3,269083,138,10151618,43,207271,470,42202119,0,2,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testAckley,MATH,12,False
443,443,Math Bug 64 - Strong Oracle,2137,92882,164,8848,0,0,72,3421,23,577,57,1260,0,6,org.apache.commons.math.optimization.general.MinpackTest.testMinpackHelicalValley,MATH,64,False
444,444,Math Bug 12 - Strong Oracle,6112,1118544113,445,125747870,3,551418,140,23555125,43,561996,494,79991474,0,2,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testRosen,MATH,12,False
445,445,Math Bug 71 - Strong Oracle,649,5948,33,489,0,0,38,274,10,15,37,88,0,1,org.apache.commons.math.ode.nonstiff.AdamsBashforthIntegratorTest.testMinStep,MATH,71,False
446,446,Math Bug 12 - Strong Oracle,939,108679,54,9481,0,0,40,1992,3,6,17,27,0,1,org.apache.commons.math3.util.FastMathTest.testMath904,MATH,12,False
447,447,Math Bug 6 - Strong Oracle,920,1822,72,230,0,0,12,27,4,4,86,100,0,1,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testInconsistentEquations,MATH,6,False
448,448,Math Bug 39 - Strong Oracle,2034,143521,84,6470,0,0,141,12147,5,436,78,2233,0,10,org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testIncreasingTolerance,MATH,39,False
449,449,Math Bug 79 - Strong Oracle,23,23,3,3,0,0,0,0,0,0,4,4,0,1,org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest.testPerformClusterAnalysisDegenerate,MATH,79,True
450,450,Math Bug 64 - Strong Oracle,2418,299878,174,25307,0,0,81,13161,26,1229,95,4669,0,2,org.apache.commons.math.optimization.fitting.ParametricGaussianFunctionTest.testFit02,MATH,64,False
451,451,Math Bug 12 - Strong Oracle,2250,317902,157,29304,6,3740,102,12609,29,3637,110,14550,0,4,org.apache.commons.math3.stat.correlation.PearsonsCorrelationTest.testCovarianceConsistency,MATH,12,False
452,452,Math Bug 12 - Strong Oracle,1587,161835,106,12269,5,3120,76,5212,15,1207,80,4768,0,1,org.apache.commons.math3.distribution.LogNormalDistributionTest.testConsistency,MATH,12,False
453,453,Math Bug 12 - Strong Oracle,5800,1050799,379,105693,5,6955,140,17880,24,594,383,35382,0,1,org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest.testCircleFitting2,MATH,12,False
454,454,Math Bug 81 - Strong Oracle,219,235,10,13,0,0,8,8,1,1,18,19,0,1,org.apache.commons.math.linear.EigenDecompositionImplTest.testDimension2,MATH,81,False
455,455,Math Bug 12 - Strong Oracle,313,106837,25,9398,0,0,3,1870,0,0,7,7,0,1,org.apache.commons.math3.util.FastMathTest.testAsinSpecialCases,MATH,12,False
456,456,Math Bug 71 - Strong Oracle,1896,1679233,146,132661,0,0,62,90435,14,2722,142,26551,0,1,org.apache.commons.math.ode.sampling.StepNormalizerTest.testBeforeEnd,MATH,71,False
457,457,Math Bug 12 - Strong Oracle,1879,58122,119,2785,5,3120,91,786,16,43,78,112,0,4,org.apache.commons.math3.stat.inference.TestUtilsTest.testGTestIndependance,MATH,12,False
458,458,Math Bug 71 - Strong Oracle,3487,516998,205,44660,0,0,151,15251,22,2794,213,13069,0,6,org.apache.commons.math.ode.nonstiff.AdamsMoultonIntegratorTest.polynomial,MATH,71,False
459,459,Math Bug 12 - Strong Oracle,1075,56183,43,2591,5,3120,55,721,9,25,36,43,0,3,org.apache.commons.math3.distribution.GammaDistributionTest.testMoments,MATH,12,False
460,460,Math Bug 12 - Strong Oracle,426,107500,40,9519,0,0,4,1874,0,0,14,40,0,1,org.apache.commons.math3.util.FastMathTest.testFloatScalbSpecialCases,MATH,12,False
461,461,Math Bug 71 - Strong Oracle,1270,215898,86,7911,0,0,67,25167,17,2637,92,2242,0,1,org.apache.commons.math.ode.nonstiff.HighamHall54IntegratorTest.testEventsErrors,MATH,71,False
462,462,Math Bug 104 - Strong Oracle,285,586,25,59,0,0,9,16,7,23,23,28,0,1,org.apache.commons.math.stat.inference.ChiSquareTestTest.testChiSquareZeroCount,MATH,104,False
463,463,Math Bug 12 - Strong Oracle,791,107784,56,9542,0,0,3,1870,0,0,70,73,0,1,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testInputSigmaDimensionMismatch,MATH,12,False
464,464,Math Bug 6 - Strong Oracle,5616,646645,153,83922,2,338,28,4876,19,19,563,61761,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testConstrainedRosen,MATH,6,True
465,465,Math Bug 31 - Strong Oracle,1432,6187,93,517,1,15,74,312,23,164,63,204,0,7949,org.apache.commons.math3.distribution.FDistributionTest.testSampling,MATH,31,False
466,466,Math Bug 68 - Strong Oracle,2268,5727488,166,521425,0,0,72,237769,22,18751,85,43512,0,2,org.apache.commons.math.optimization.general.MinpackTest.testMinpackMeyer,MATH,68,False
467,467,Math Bug 104 - Strong Oracle,248,585,22,65,0,0,5,10,4,22,18,24,0,123,org.apache.commons.math.distribution.ChiSquareDistributionTest.testSmallDf,MATH,104,False
468,468,Math Bug 71 - Strong Oracle,220,226,27,29,0,0,0,0,0,0,23,25,0,1,org.apache.commons.math.ode.nonstiff.ClassicalRungeKuttaIntegratorTest.testMissedEndEvent,MATH,71,True
469,469,Math Bug 6 - Strong Oracle,1036,2460,81,265,0,0,4,30,0,0,137,253,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testControlParameters,MATH,6,False
470,470,Math Bug 24 - Strong Oracle,9,9,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest.testMath832,MATH,24,False
471,471,Math Bug 12 - Strong Oracle,1857,128802,121,9551,6,3280,96,3988,27,934,81,3467,0,1,org.apache.commons.math3.distribution.PascalDistributionTest.testCumulativeProbabilities,MATH,12,False
472,472,Math Bug 47 - Strong Oracle,41,53,6,6,0,0,0,0,0,0,6,6,0,1,org.apache.commons.math.complex.ComplexTest.testScalarDivideZero,MATH,47,False
473,473,Math Bug 47 - Strong Oracle,10,16,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math.complex.ComplexTest.testScalarDivideZero,MATH,47,False
474,474,Math Bug 39 - Strong Oracle,2062,8528,98,511,0,0,132,522,6,14,87,282,0,2,org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testUnstableDerivative,MATH,39,False
475,475,Math Bug 31 - Strong Oracle,567,1292,34,87,0,0,29,54,8,25,23,36,0,3,org.apache.commons.math3.stat.inference.ChiSquareTestTest.testChiSquareDataSetsComparisonUnEqualCounts,MATH,31,False
476,476,Math Bug 74 - Strong Oracle,2527,4189042,145,217735,0,0,139,305531,15,3546,132,19958,0,1,org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testKepler,MATH,74,False
477,477,Math Bug 22 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math3.distribution.FDistributionTest.testIsSupportLowerBoundInclusive,MATH,22,True
478,478,Math Bug 96 - Strong Oracle,40,95,4,7,0,0,2,4,0,0,7,15,0,1,org.apache.commons.math.complex.ComplexTest.testMath221,MATH,96,True
479,479,Math Bug 12 - Strong Oracle,1247,6784448,91,913266,5,3120,33,159353,14,242537,86,261322,0,7,org.apache.commons.math3.distribution.PoissonDistributionTest.testLargeMeanInverseCumulativeProbability,MATH,12,False
