,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION
141,Math Bug 6 - Strong Oracle,3864,6764,32,111,0,0,0,0,0,0,362,677,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testInitOutOfBounds,MATH,6
142,Math Bug 53 - Strong Oracle,52,55,4,4,0,0,0,0,0,0,8,8,0,2,org.apache.commons.math.complex.ComplexTest.testAddNaN,MATH,53
143,Math Bug 6 - Strong Oracle,1154,2457,92,282,0,0,9,27,0,0,139,225,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testIllConditioned,MATH,6
144,Math Bug 74 - Strong Oracle,1440,33937,120,2891,0,0,44,1575,8,56,110,488,0,1,org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testMissedEndEvent,MATH,74
145,Math Bug 6 - Strong Oracle,4453,9475,73,394,0,0,16,91,4,4,403,730,0,1,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testNoDependency,MATH,6
146,Math Bug 20 - Strong Oracle,190,1124,17,71,0,0,2,14,0,0,27,113,0,306,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testMaximize,MATH,20
147,Math Bug 1 - Strong Oracle,126,192,4,13,0,0,0,0,0,0,23,30,0,1,org.apache.commons.math3.fraction.FractionTest.testDigitLimitConstructor,MATH,1
148,Math Bug 79 - Strong Oracle,23,23,3,3,0,0,0,0,0,0,4,4,0,1,org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest.testPerformClusterAnalysisDegenerate,MATH,79
149,Math Bug 16 - Strong Oracle,98,104,10,10,0,0,2,2,0,0,8,8,0,12,org.apache.commons.math3.complex.ComplexTest.testCoshInf,MATH,16
150,Math Bug 84 - Strong Oracle,294,1217,22,98,0,0,2,11,0,0,30,113,0,2,org.apache.commons.math.optimization.direct.MultiDirectionalTest.testMinimizeMaximize,MATH,84
151,Math Bug 74 - Strong Oracle,1821,1578010,139,58758,0,0,86,182886,21,19435,131,18886,0,1,org.apache.commons.math.ode.nonstiff.HighamHall54IntegratorTest.testEvents,MATH,74
152,Math Bug 6 - Strong Oracle,1049,2473,81,265,0,0,4,30,0,0,139,255,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testCircleFitting,MATH,6
153,Math Bug 44 - Strong Oracle,4041,147732,239,8099,0,0,176,9697,18,337,252,3820,0,16,org.apache.commons.math.ode.events.OverlappingEventsTest.testOverlappingEvents0,MATH,44
154,Math Bug 5 - Strong Oracle,41,58,4,4,0,0,0,0,0,0,8,15,0,1,org.apache.commons.math3.complex.ComplexTest.testReciprocalZero,MATH,5
155,Math Bug 16 - Strong Oracle,2469,70759,108,3799,1,22,140,3929,26,572,74,2088,0,12,org.apache.commons.math3.linear.ArrayRealVectorTest.testMap,MATH,16
156,Math Bug 27 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math3.fraction.FractionTest.testMath835,MATH,27
157,Math Bug 69 - Strong Oracle,284,350,22,35,0,0,11,12,6,6,12,13,0,1,org.apache.commons.math.stat.correlation.SpearmansRankCorrelationTest.testPValueNearZero,MATH,69
158,Math Bug 6 - Strong Oracle,5379,9542,87,344,0,0,0,0,0,0,485,933,0,2,org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest.testPlane,MATH,6
159,Math Bug 74 - Strong Oracle,1861,8674749,140,343558,0,0,81,919974,19,68409,136,61909,0,1,org.apache.commons.math.ode.nonstiff.HighamHall54StepInterpolatorTest.checkClone,MATH,74
160,Math Bug 6 - Strong Oracle,1485,203168,125,15290,0,0,43,9813,1,75,95,8744,0,2,org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizerTest.testSinMin,MATH,6
161,Math Bug 6 - Strong Oracle,897,7011,68,815,0,0,0,0,0,0,131,897,0,1,org.apache.commons.math3.fitting.PolynomialFitterTest.testMath798WithToleranceTooLow,MATH,6
162,Math Bug 74 - Strong Oracle,1495,3002314,130,277909,0,0,35,130322,14,6147,126,57489,0,1,org.apache.commons.math.ode.nonstiff.HighamHall54IntegratorTest.testKepler,MATH,74
163,Math Bug 36 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math.fraction.BigFractionTest.testFloatValueForLargeNumeratorAndDenominator,MATH,36
164,Math Bug 24 - Strong Oracle,474,942,14,30,0,0,26,52,0,0,15,28,0,1,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest.testMath855,MATH,24
165,Math Bug 6 - Strong Oracle,1281,2261,89,242,0,0,3,8,0,0,181,264,0,1,org.apache.commons.math3.fitting.PolynomialFitterTest.testNoError,MATH,6
166,Math Bug 44 - Strong Oracle,970,43583,76,3111,0,0,31,1684,4,162,74,2557,0,1,org.apache.commons.math.ode.nonstiff.GillIntegratorTest.testUnstableDerivative,MATH,44
167,Math Bug 57 - Strong Oracle,322,205332,31,19116,0,0,2,5617,1,208,49,14606,0,975,org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest.testCertainSpace,MATH,57
168,Math Bug 6 - Strong Oracle,1154,2245,92,258,0,0,9,21,0,0,139,214,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testMoreEstimatedParametersSimple,MATH,6
169,Math Bug 68 - Strong Oracle,41,1123,2,101,0,0,2,100,1,1,2,2,0,2,org.apache.commons.math.optimization.general.MinpackTest.testMinpackLinearRank1ZeroColsAndRows,MATH,68
170,Math Bug 6 - Strong Oracle,1824,11857,177,1587,0,0,3,15,2,7,284,1250,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testMath713NegativeVariable,MATH,6
171,Math Bug 6 - Strong Oracle,4609,9049,81,355,0,0,2,20,0,0,479,956,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackLinearRank1,MATH,6
172,Math Bug 6 - Strong Oracle,1999,28290,187,3777,0,0,5,49,2,18,320,2935,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testMath434NegativeVariable,MATH,6
173,Math Bug 6 - Strong Oracle,1116,2178,91,263,0,0,6,15,0,0,139,214,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testRedundantEquations,MATH,6
174,Math Bug 68 - Strong Oracle,43,128,2,9,0,0,2,8,1,1,3,6,0,1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testIllConditioned,MATH,68
175,Math Bug 64 - Strong Oracle,1439,3812,126,397,0,0,48,131,9,13,50,69,0,1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testRedundantEquations,MATH,64
176,Math Bug 64 - Strong Oracle,22,25,0,0,0,0,1,1,1,1,3,3,0,1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testRedundantEquations,MATH,64
177,Math Bug 17 - Strong Oracle,653,2597,66,307,5,19,8,53,4,17,43,93,0,1,org.apache.commons.math3.dfp.DfpTest.testMultiply,MATH,17
178,Math Bug 66 - Strong Oracle,330,6226,27,860,0,0,2,4,4,7,23,42,0,200,org.apache.commons.math.optimization.univariate.BrentOptimizerTest.testQuinticMinStatistics,MATH,66
179,Math Bug 66 - Strong Oracle,633,8901,64,1126,0,0,17,167,5,18,35,172,0,200,org.apache.commons.math.optimization.univariate.BrentOptimizerTest.testQuinticMinStatistics,MATH,66
180,Math Bug 66 - Strong Oracle,406,6302,38,871,0,0,6,8,4,7,27,46,0,3434,org.apache.commons.math.optimization.univariate.BrentOptimizerTest.testQuinticMinStatistics,MATH,66
181,Math Bug 4 - Strong Oracle,19,19,0,0,0,0,0,0,0,0,4,4,0,1,org.apache.commons.math3.geometry.euclidean.twod.SubLineTest.testIntersectionParallel,MATH,4
182,Math Bug 74 - Strong Oracle,3138,457554,179,27058,0,0,155,27341,19,607,203,8625,0,2,org.apache.commons.math.ode.ContinuousOutputModelTest.testModelsMerging,MATH,74
183,Math Bug 64 - Strong Oracle,893,32212,65,2228,0,0,33,2156,8,14,37,1092,0,3,org.apache.commons.math.optimization.fitting.HarmonicFitterTest.testNoError,MATH,64
184,Math Bug 64 - Strong Oracle,1492,17576,129,1697,0,0,51,684,9,29,51,148,0,1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testNoDependency,MATH,64
185,Math Bug 64 - Strong Oracle,27,67,1,6,0,0,1,1,1,1,4,9,0,1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testNoDependency,MATH,64
186,Math Bug 74 - Strong Oracle,3339,5566824,193,421276,0,0,150,203774,22,38093,200,107108,0,1,org.apache.commons.math.ode.nonstiff.AdamsBashforthIntegratorTest.backward,MATH,74
187,Math Bug 6 - Strong Oracle,4496,9481,82,379,0,0,2,8,1,1,437,963,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMaxIterations,MATH,6
188,Math Bug 6 - Strong Oracle,3894,7184,27,125,0,0,2,8,1,1,373,740,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMaxIterations,MATH,6
189,Math Bug 6 - Strong Oracle,1057,2643,88,285,0,0,3,6,1,1,121,253,0,1,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest.testUnbounded,MATH,6
190,Math Bug 6 - Strong Oracle,513,1109,35,102,0,0,3,6,1,1,63,113,0,1,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest.testUnbounded,MATH,6
191,Math Bug 6 - Strong Oracle,727,1847,66,254,0,0,0,0,0,0,102,210,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testMaxEvaluations,MATH,6
192,Math Bug 75 - Strong Oracle,120,299,10,38,0,0,0,0,1,1,27,73,0,1,org.apache.commons.math.stat.FrequencyTest.testPcts,MATH,75
193,Math Bug 6 - Strong Oracle,1996,5129,121,450,0,0,28,113,5,15,235,503,0,1,org.apache.commons.math3.fitting.GaussianFitterTest.testMath798,MATH,6
194,Math Bug 6 - Strong Oracle,1308,7117,82,368,0,0,28,296,7,76,120,366,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMinimize2,MATH,6
195,Math Bug 6 - Strong Oracle,812,4455,32,180,0,0,28,200,7,50,69,237,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMinimize2,MATH,6
196,Math Bug 44 - Strong Oracle,4049,134238,240,7651,0,0,176,8317,18,234,253,3322,0,9,org.apache.commons.math.ode.events.OverlappingEventsTest.testOverlappingEvents1,MATH,44
197,Math Bug 6 - Strong Oracle,1270,54484,87,5777,0,0,2,400,0,0,181,5610,0,1,org.apache.commons.math3.fitting.PolynomialFitterTest.testSmallError,MATH,6
198,Math Bug 6 - Strong Oracle,1266,9259,88,987,0,0,3,90,0,0,177,986,0,1,org.apache.commons.math3.fitting.PolynomialFitterTest.testMath798,MATH,6
199,Math Bug 10 - Strong Oracle,10,10,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testAtan2SpecialCases,MATH,10
200,Math Bug 39 - Strong Oracle,1708,16217,110,1248,0,0,48,563,7,44,148,819,0,205,org.apache.commons.math.ode.JacobianMatricesTest.testInternalDifferentiation,MATH,39
201,Math Bug 35 - Strong Oracle,6,6,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math3.genetics.ElitisticListPopulationTest.testConstructorTooLow,MATH,35
202,Math Bug 6 - Strong Oracle,1591,15354,69,1578,0,0,4,238,0,0,101,1133,0,2,org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest.testCircleFitting,MATH,6
203,Math Bug 6 - Strong Oracle,1118,2227,92,270,0,0,6,18,0,0,139,214,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testOneSet,MATH,6
204,Math Bug 24 - Strong Oracle,1166,21298,129,3402,0,0,19,241,6,24,71,319,0,136,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest.testQuinticMinStatistics,MATH,24
205,Math Bug 6 - Strong Oracle,3982,6758,41,92,0,0,0,0,0,0,387,712,0,2,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest.testQuadratic,MATH,6
206,Math Bug 64 - Strong Oracle,915,5892,72,514,0,0,31,269,8,30,36,130,0,10,org.apache.commons.math.optimization.fitting.GaussianFitterTest.testFit06,MATH,64
207,Math Bug 6 - Strong Oracle,2653,154424,139,6147,0,0,82,9507,14,311,235,5954,0,1,org.apache.commons.math3.fitting.HarmonicFitterTest.testTinyVariationsData,MATH,6
208,Math Bug 64 - Strong Oracle,915,10180,72,882,0,0,31,493,8,46,36,226,0,7,org.apache.commons.math.optimization.fitting.GaussianFitterTest.testFit01,MATH,64
209,Math Bug 64 - Strong Oracle,828,3401,66,309,0,0,28,134,8,17,34,70,0,9,org.apache.commons.math.optimization.fitting.CurveFitterTest.testMath372,MATH,64
210,Math Bug 6 - Strong Oracle,983,5328,77,479,0,0,1,32,0,0,123,583,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testPowell,MATH,6
211,Math Bug 6 - Strong Oracle,458,3073,25,225,0,0,1,32,0,0,69,364,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testPowell,MATH,6
212,Math Bug 63 - Strong Oracle,20,20,6,6,0,0,0,0,0,0,3,3,0,1,org.apache.commons.math.util.MathUtilsTest.testArrayEquals,MATH,63
213,Math Bug 44 - Strong Oracle,1262,44810,46,1618,0,0,88,4220,3,133,39,966,0,1,org.apache.commons.math.ode.events.EventStateTest.testIssue695,MATH,44
214,Math Bug 44 - Strong Oracle,2477,49697,112,1976,0,0,159,4424,9,139,74,1122,0,1,org.apache.commons.math.ode.events.EventStateTest.testIssue695,MATH,44
215,Math Bug 44 - Strong Oracle,3477,18239428,206,853946,0,0,109,1432267,8,109318,246,432594,0,20,org.apache.commons.math.ode.nonstiff.GillIntegratorTest.testDecreasingSteps,MATH,44
216,Math Bug 6 - Strong Oracle,2078,778499,194,101672,0,0,5,2562,3,286,339,75673,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testMath434PivotRowSelection2,MATH,6
217,Math Bug 6 - Strong Oracle,1136,3019,95,315,0,0,3,6,1,1,123,273,0,1,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapterTest.testUnbounded,MATH,6
218,Math Bug 6 - Strong Oracle,517,1107,33,94,0,0,3,6,1,1,65,119,0,1,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapterTest.testUnbounded,MATH,6
219,Math Bug 69 - Strong Oracle,617,13351,46,1124,0,0,18,721,11,314,33,489,0,4,org.apache.commons.math.stat.correlation.PearsonsCorrelationTest.testCovarianceConsistency,MATH,69
220,Math Bug 6 - Strong Oracle,727,1847,66,254,0,0,0,0,0,0,102,210,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testMoreEstimatedParametersUnsorted,MATH,6
221,Math Bug 64 - Strong Oracle,1409,1756,125,186,0,0,43,49,9,9,59,61,0,1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testTrivial,MATH,64
222,Math Bug 64 - Strong Oracle,82,82,4,4,0,0,1,1,1,1,12,12,0,1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testTrivial,MATH,64
223,Math Bug 6 - Strong Oracle,1233,2523,85,265,0,0,2,8,0,0,175,302,0,1,org.apache.commons.math3.fitting.CurveFitterTest.testMath304,MATH,6
224,Math Bug 55 - Strong Oracle,60,60,0,0,0,0,6,6,0,0,3,3,0,1,org.apache.commons.math.geometry.Vector3DTest.testCrossProductCancellation,MATH,55
225,Math Bug 6 - Strong Oracle,1978,33069,189,4344,0,0,3,59,2,28,316,3406,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testSolutionWithNegativeDecisionVariable,MATH,6
226,Math Bug 6 - Strong Oracle,1118,1989,92,238,0,0,6,11,0,0,139,203,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testInconsistentSizes2,MATH,6
227,Math Bug 6 - Strong Oracle,1713,1613637,159,209915,0,0,20,51570,5,2212,130,97613,0,1,org.apache.commons.math3.optim.univariate.BrentOptimizerTest.testQuinticMinStatistics,MATH,6
228,Math Bug 35 - Strong Oracle,6,6,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math3.genetics.ElitisticListPopulationTest.testConstructorTooHigh,MATH,35
229,Math Bug 64 - Strong Oracle,232,577,22,58,0,0,8,23,3,5,11,15,0,2,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testInconsistentEquations,MATH,64
230,Math Bug 64 - Strong Oracle,19,19,0,0,0,0,1,1,1,1,3,3,0,1,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testInconsistentEquations,MATH,64
231,Math Bug 44 - Strong Oracle,3264,2523695,200,175635,0,0,83,74044,7,15775,246,101855,0,14,org.apache.commons.math.ode.nonstiff.EulerIntegratorTest.testDecreasingSteps,MATH,44
232,Math Bug 6 - Strong Oracle,1157,5771,92,409,0,0,41,267,1,3,69,241,0,1,org.apache.commons.math3.optim.univariate.BrentOptimizerTest.testKeepInitIfBest,MATH,6
233,Math Bug 24 - Strong Oracle,192,254,19,26,0,0,3,4,0,0,15,20,0,4,org.apache.commons.math3.optimization.direct.PowellOptimizerTest.testMaximizeQuadratic,MATH,24
234,Math Bug 69 - Strong Oracle,531,2542,42,315,0,0,13,63,8,8,28,89,0,1,org.apache.commons.math.stat.correlation.PearsonsCorrelationTest.testLongly,MATH,69
235,Math Bug 44 - Strong Oracle,1916,49431,126,2421,0,0,63,4434,9,791,136,442,0,4,org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testEvents,MATH,44
236,Math Bug 44 - Strong Oracle,4005,176329,266,11312,0,0,151,9668,32,1119,198,2241,0,1,org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testEvents,MATH,44
237,Math Bug 35 - Strong Oracle,6,6,0,0,0,0,0,0,0,0,1,1,0,1,org.apache.commons.math3.genetics.ElitisticListPopulationTest.testChromosomeListConstructorTooLow,MATH,35
238,Math Bug 6 - Strong Oracle,6372,226078392,490,25491424,0,0,256,3214885,42,37886,683,20676821,0,2,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testMaximize,MATH,6
239,Math Bug 11 - Strong Oracle,841,1229,50,66,0,0,42,76,4,5,25,27,0,1,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest.testUnivariateDistribution,MATH,11
240,Math Bug 6 - Strong Oracle,751,22084,85,2877,0,0,16,729,1,32,58,1343,0,1,org.apache.commons.math3.optim.univariate.BrentOptimizerTest.testQuinticMin,MATH,6
241,Math Bug 74 - Strong Oracle,1860,1114670,141,59830,0,0,67,75886,16,4263,132,19007,0,1,org.apache.commons.math.ode.nonstiff.DormandPrince54IntegratorTest.testEvents,MATH,74
242,Math Bug 64 - Strong Oracle,937,5551,75,503,0,0,37,242,8,23,28,58,0,2,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testTwoSets,MATH,64
243,Math Bug 6 - Strong Oracle,1938,8476,120,548,0,0,42,396,3,18,196,414,0,1,org.apache.commons.math3.fitting.CurveFitterTest.testMath372,MATH,6
244,Math Bug 74 - Strong Oracle,2258,3714495,164,252790,0,0,80,223351,18,21533,181,123646,0,1,org.apache.commons.math.ode.ContinuousOutputModelTest.testRandomAccess,MATH,74
245,Math Bug 74 - Strong Oracle,1733,52594,131,2747,0,0,59,3638,14,187,121,732,0,10,org.apache.commons.math.ode.nonstiff.DormandPrince54IntegratorTest.testIncreasingTolerance,MATH,74
246,Math Bug 6 - Strong Oracle,1055,2691,85,354,0,0,0,0,0,0,145,270,0,2,org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest.testParaboloid,MATH,6
247,Math Bug 6 - Strong Oracle,727,1710,66,234,0,0,0,0,0,0,102,193,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testIllConditioned,MATH,6
248,Math Bug 6 - Strong Oracle,969,3188,73,360,0,0,16,79,4,4,86,100,0,1,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testMoreEstimatedParametersUnsorted,MATH,6
249,Math Bug 64 - Strong Oracle,1655,71831,139,5073,0,0,63,4489,23,496,43,632,0,116,org.apache.commons.math.optimization.general.MinpackTest.testMinpackChebyquad,MATH,64
250,Math Bug 64 - Strong Oracle,2334,3587139,178,286087,0,0,75,186768,24,17409,83,29588,0,1,org.apache.commons.math.optimization.general.MinpackTest.testMinpackChebyquad,MATH,64
251,Math Bug 6 - Strong Oracle,2015,50703,195,6690,0,0,3,110,2,34,324,5190,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testEpsilon,MATH,6
252,Math Bug 64 - Strong Oracle,1411,9289,110,810,0,0,53,442,18,55,37,81,0,499,org.apache.commons.math.optimization.general.MinpackTest.testMinpackBrownDennis,MATH,64
253,Math Bug 6 - Strong Oracle,4893,7879,59,146,0,0,0,0,0,0,416,755,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testConstraintsUnsupported,MATH,6
254,Math Bug 64 - Strong Oracle,235,1203,22,112,0,0,8,53,3,9,11,23,0,471,org.apache.commons.math.optimization.general.MinpackTest.testMinpackPowellSingular,MATH,64
255,Math Bug 64 - Strong Oracle,22,22,0,0,0,0,1,1,1,1,3,3,0,3,org.apache.commons.math.optimization.general.MinpackTest.testMinpackPowellSingular,MATH,64
256,Math Bug 74 - Strong Oracle,1615,2061408,129,178395,0,0,52,101838,15,2259,127,16239,0,1,org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testVariableSteps,MATH,74
257,Math Bug 6 - Strong Oracle,1559,23300,153,3026,0,0,3,52,2,20,244,2436,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testModelWithNoArtificialVars,MATH,6
258,Math Bug 6 - Strong Oracle,1294,9727,80,411,0,0,28,488,7,130,120,362,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMaximize2,MATH,6
259,Math Bug 6 - Strong Oracle,800,7009,31,224,0,0,28,392,7,104,69,221,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest.testMaximize2,MATH,6
260,Math Bug 6 - Strong Oracle,752,21924,68,3180,0,0,0,0,0,0,105,2701,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testKirby2,MATH,6
261,Math Bug 6 - Strong Oracle,6262,174287790,485,19617370,0,0,254,2513386,41,30245,670,15907998,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testEllipse,MATH,6
262,Math Bug 74 - Strong Oracle,1729,471781,129,24153,0,0,59,33212,14,1618,121,5926,0,1,org.apache.commons.math.ode.nonstiff.DormandPrince54IntegratorTest.testBackward,MATH,74
263,Math Bug 74 - Strong Oracle,2483,182674,140,7565,0,0,136,15153,15,288,127,1308,0,1,org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testBackward,MATH,74
264,Math Bug 64 - Strong Oracle,291,158332,28,20045,0,0,8,9450,2,20,14,649,0,20,org.apache.commons.math.optimization.fitting.PolynomialFitterTest.testSmallError,MATH,64
265,Math Bug 64 - Strong Oracle,78,79244,6,12003,0,0,1,5400,0,0,6,605,0,10,org.apache.commons.math.optimization.fitting.PolynomialFitterTest.testSmallError,MATH,64
266,Math Bug 6 - Strong Oracle,722,437087,79,53686,0,0,16,16909,1,13,56,25332,0,1,org.apache.commons.math3.optim.univariate.BrentOptimizerTest.testMath832,MATH,6
267,Math Bug 26 - Strong Oracle,30,30,4,4,0,0,0,0,0,0,2,2,0,1,org.apache.commons.math3.fraction.FractionTest.testIntegerOverflow,MATH,26
268,Math Bug 6 - Strong Oracle,1037,33223,82,4429,0,0,2,472,0,0,140,2784,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testHahn1,MATH,6
269,Math Bug 6 - Strong Oracle,2040,16560,128,1545,0,0,28,470,5,57,238,1442,0,1,org.apache.commons.math3.fitting.GaussianFitterTest.testMath519,MATH,6
270,Math Bug 6 - Strong Oracle,920,2035,72,259,0,0,12,34,4,4,86,100,0,1,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testOneSet,MATH,6
271,Math Bug 20 - Strong Oracle,197,231,20,24,0,0,2,2,0,0,27,27,0,5,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testMath864,MATH,20
272,Math Bug 6 - Strong Oracle,1871,11796,186,1582,0,0,3,16,2,7,289,1245,0,1,org.apache.commons.math3.optim.linear.SimplexSolverTest.testTrivialModel,MATH,6
273,Math Bug 74 - Strong Oracle,2254,2259226,164,176000,0,0,80,115264,18,3529,180,44023,0,1,org.apache.commons.math.ode.ContinuousOutputModelTest.testBoundaries,MATH,74
274,Math Bug 20 - Strong Oracle,218,1147,24,77,0,0,2,14,0,0,28,114,0,604,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testConstrainedRosen,MATH,20
275,Math Bug 6 - Strong Oracle,1049,17889,81,1741,0,0,4,522,0,0,139,1485,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testCircleFittingGoodInit,MATH,6
276,Math Bug 6 - Strong Oracle,5761,43319984,450,4899932,0,0,213,603515,34,5799,630,3995947,0,1,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testTwoAxes,MATH,6
277,Math Bug 74 - Strong Oracle,2541,4207207,189,327868,0,0,80,223351,18,21533,207,156542,0,1,org.apache.commons.math.ode.nonstiff.DormandPrince54StepInterpolatorTest.serialization,MATH,74
278,Math Bug 33 - Strong Oracle,1054,76539,111,10506,0,0,2,133,2,18,155,7646,0,1,org.apache.commons.math3.optimization.linear.SimplexSolverTest.testMath434PivotRowSelection2,MATH,33
279,Math Bug 74 - Strong Oracle,2063,1018823,163,94102,0,0,50,47606,16,1156,158,12796,0,201,org.apache.commons.math.ode.jacobians.FirstOrderIntegratorWithJacobiansTest.testAnalyticalDifferentiation,MATH,74
280,Math Bug 24 - Strong Oracle,103,366,9,37,0,0,0,0,0,0,12,40,0,4,org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizerTest.testQuinticMin,MATH,24
281,Math Bug 33 - Strong Oracle,1717,173347,165,23117,0,0,2,369,2,68,291,16494,0,1,org.apache.commons.math3.optimization.linear.SimplexSolverTest.testMath293,MATH,33
282,Math Bug 6 - Strong Oracle,727,1573,66,214,0,0,0,0,0,0,102,176,0,1,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testNonInvertible,MATH,6
