,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION
149,Chart Bug 20 - Strong Oracle,1354,2434,106,208,0,0,2,2,0,0,169,306,0,1,org.jfree.chart.junit.LineChartTests.testSetSeriesToolTipGenerator,CHART,20
150,Chart Bug 20 - Strong Oracle,2780,4489,135,224,2,2,2,2,0,0,365,535,0,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests.testGetLegendItemSeriesIndex,CHART,20
151,Chart Bug 25 - Strong Oracle,110,130,9,13,0,0,0,0,0,0,18,23,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullDeviationHorizontal,CHART,25
152,Chart Bug 6 - Strong Oracle,257,483,46,88,0,0,0,0,0,0,23,37,0,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testCloning,CHART,6
153,Chart Bug 6 - Strong Oracle,255,582,46,105,0,0,0,0,0,0,23,45,0,1,org.jfree.chart.renderer.xy.junit.XYSplineRendererTests.testCloning,CHART,6
154,Chart Bug 20 - Strong Oracle,8811,32755,697,2703,1,1,18,88,29,108,1364,4415,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullDeviationHorizontal,CHART,20
155,Chart Bug 20 - Strong Oracle,1325,2405,103,205,0,0,2,2,0,0,164,301,0,1,org.jfree.chart.junit.LineChartTests.testSetSeriesURLGenerator,CHART,20
156,Chart Bug 25 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullMeanHorizontal,CHART,25
157,Chart Bug 6 - Strong Oracle,591,1098,106,205,0,0,0,0,0,0,47,83,0,1,org.jfree.chart.junit.JFreeChartTests.testSerialization3,CHART,6
158,Chart Bug 6 - Strong Oracle,214,481,37,86,0,0,0,0,0,0,21,39,0,1,org.jfree.chart.renderer.xy.junit.VectorRendererTests.testSerialization,CHART,6
159,Chart Bug 6 - Strong Oracle,371,1358,64,232,0,0,0,0,0,0,47,129,0,1,org.jfree.chart.renderer.junit.AbstractRendererTests.testEquals,CHART,6
160,Chart Bug 6 - Strong Oracle,1007,2884,178,555,0,0,0,0,0,0,100,217,0,1,org.jfree.chart.plot.junit.XYPlotTests.testCloneIndependence,CHART,6
161,Chart Bug 6 - Strong Oracle,456,1613,58,179,0,0,5,48,0,0,51,172,0,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests.testHashCode,CHART,6
162,Chart Bug 3 - Strong Oracle,433,816,40,75,0,0,0,0,0,0,69,115,0,1,org.jfree.data.time.junit.TimeSeriesTests.testCreateCopy1,CHART,3
163,Chart Bug 20 - Strong Oracle,9988,39031,696,3211,2,2,9,102,27,121,1562,5303,0,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests.testDrawWithNullInfo,CHART,20
164,Chart Bug 20 - Strong Oracle,2607,4154,120,189,1,1,2,2,0,0,342,502,0,1,org.jfree.chart.renderer.category.junit.CategoryStepRendererTests.testGetLegendItemSeriesIndex,CHART,20
165,Chart Bug 6 - Strong Oracle,216,477,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests.testEquals,CHART,6
166,Chart Bug 1 - Strong Oracle,5072,3155477,441,194260,0,0,16,62434,21,136,790,3745,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization4,CHART,1
167,Chart Bug 11 - Strong Oracle,167,441,25,73,0,0,0,0,0,0,20,69,0,7,org.jfree.chart.renderer.xy.junit.XYAreaRendererTests.testEquals,CHART,11
168,Chart Bug 6 - Strong Oracle,303,658,53,122,0,0,0,0,0,0,41,86,0,1,org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests.testCloning,CHART,6
169,Chart Bug 6 - Strong Oracle,171,369,29,65,0,0,0,0,0,0,18,30,0,1,org.jfree.chart.renderer.category.junit.CategoryStepRendererTests.testCloning,CHART,6
170,Chart Bug 2 - Strong Oracle,10,10,2,2,0,0,0,0,0,0,1,1,0,1,org.jfree.data.general.junit.DatasetUtilitiesTests.testBug2849731_3,CHART,2
171,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.junit.StackedBarChart3DTests.testDrawWithNullInfo,CHART,26
172,Chart Bug 6 - Strong Oracle,217,478,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests.testEquals,CHART,6
173,Chart Bug 20 - Strong Oracle,8745,33028,677,2723,1,1,14,84,33,112,1363,4554,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullMeanVertical,CHART,20
174,Chart Bug 20 - Strong Oracle,4600,53502,629,8225,0,0,2,8,0,0,638,7631,0,3,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests.testSerialization,CHART,20
175,Chart Bug 17 - Strong Oracle,539,2308,59,262,0,0,0,0,0,0,97,358,0,1,org.jfree.data.time.junit.TimeSeriesTests.testClone2,CHART,17
176,Chart Bug 6 - Strong Oracle,455,1612,58,179,0,0,5,48,0,0,51,172,0,1,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests.testHashcode,CHART,6
177,Chart Bug 6 - Strong Oracle,172,370,29,65,0,0,0,0,0,0,18,30,0,1,org.jfree.chart.renderer.category.junit.LineRenderer3DTests.testCloning,CHART,6
178,Chart Bug 6 - Strong Oracle,467,1639,60,184,0,0,5,48,0,0,52,174,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testHashcode,CHART,6
179,Chart Bug 1 - Strong Oracle,7155,3663180,617,225115,1,1,29,72606,29,158,1080,3995,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullMeanHorizontal,CHART,1
180,Chart Bug 6 - Strong Oracle,668,1795,119,359,0,0,0,0,0,0,75,146,0,1,org.jfree.chart.plot.junit.CombinedRangeXYPlotTests.testCloning,CHART,6
181,Chart Bug 13 - Strong Oracle,44,44,1,1,0,0,0,0,0,0,12,12,0,1,org.jfree.chart.block.junit.BorderArrangementTests.testSizingWithWidthConstraint,CHART,13
182,Chart Bug 6 - Strong Oracle,535,1877,73,233,0,0,5,48,0,0,71,240,0,1,org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests.testHashcode,CHART,6
183,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.junit.GanttChartTests.testDrawWithNullInfo2,CHART,26
184,Chart Bug 1 - Strong Oracle,4990,3155345,432,194243,0,0,16,62434,21,136,778,3726,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization3,CHART,1
185,Chart Bug 20 - Strong Oracle,2169,25067,270,3342,0,0,2,10,0,0,274,3659,0,3,org.jfree.chart.plot.junit.CombinedRangeCategoryPlotTests.testCloning,CHART,20
186,Chart Bug 20 - Strong Oracle,1435,7365,121,748,0,0,2,14,0,0,195,942,0,1,org.jfree.chart.axis.junit.NumberAxisTests.testAutoRange4,CHART,20
187,Chart Bug 16 - Strong Oracle,13,13,0,0,0,0,0,0,0,0,1,1,0,1,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetCategoryIndex,CHART,16
188,Chart Bug 6 - Strong Oracle,258,484,46,88,0,0,0,0,0,0,23,37,0,1,org.jfree.chart.renderer.xy.junit.ClusteredXYBarRendererTests.testCloning,CHART,6
189,Chart Bug 20 - Strong Oracle,11085,46154,1188,5761,0,0,7,50,20,75,1645,6007,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization4,CHART,20
190,Chart Bug 6 - Strong Oracle,224,437,38,77,0,0,0,0,0,0,21,33,0,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests.testCloning,CHART,6
191,Chart Bug 20 - Strong Oracle,1466,1994,107,150,1,1,2,2,0,0,178,219,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testGetLegendItem,CHART,20
192,Chart Bug 6 - Strong Oracle,382,1515,46,163,0,0,5,48,0,0,47,166,0,1,org.jfree.chart.renderer.xy.junit.XYBlockRendererTests.testHashcode,CHART,6
193,Chart Bug 20 - Strong Oracle,1626,2418,124,202,2,2,2,2,0,0,201,270,0,1,org.jfree.chart.renderer.category.junit.LevelRendererTests.testGetLegendItemSeriesIndex,CHART,20
194,Chart Bug 20 - Strong Oracle,1594,3587,120,299,0,0,2,2,0,0,209,481,0,1,org.jfree.chart.junit.StackedAreaChartTests.testReplaceDataset,CHART,20
195,Chart Bug 6 - Strong Oracle,382,1515,46,163,0,0,5,48,0,0,47,166,0,1,org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests.testHashcode,CHART,6
196,Chart Bug 1 - Strong Oracle,7385,3456154,603,212759,2,2,23,68332,27,163,1150,5193,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullQ3,CHART,1
197,Chart Bug 1 - Strong Oracle,7369,3456132,607,212766,2,2,23,68336,28,168,1142,5188,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullInfo,CHART,1
198,Chart Bug 1 - Strong Oracle,7761,3456926,631,212827,2,2,23,68336,28,168,1214,5298,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullMaxOutlier,CHART,1
199,Chart Bug 6 - Strong Oracle,285,565,49,101,0,0,0,0,0,0,24,42,0,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests.testEquals,CHART,6
200,Chart Bug 11 - Strong Oracle,487,1329,86,243,0,0,0,0,0,0,59,142,0,1,org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests.testSerialization,CHART,11
201,Chart Bug 6 - Strong Oracle,215,476,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.xy.junit.WindItemRendererTests.testEquals,CHART,6
202,Chart Bug 20 - Strong Oracle,476,1166,37,82,0,0,0,0,0,0,65,143,0,3,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests.testRemoveSubplot,CHART,20
203,Chart Bug 6 - Strong Oracle,216,477,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.category.junit.CategoryStepRendererTests.testEquals,CHART,6
204,Chart Bug 20 - Strong Oracle,9739,45874,689,3606,1,2,17,133,28,132,1494,6200,0,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests.testDrawWithNullInfo,CHART,20
205,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests.testDrawWithNullInfo,CHART,26
206,Chart Bug 6 - Strong Oracle,214,481,37,86,0,0,0,0,0,0,21,39,0,1,org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests.testSerialization,CHART,6
207,Chart Bug 6 - Strong Oracle,216,477,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.category.junit.ScatterRendererTests.testEquals,CHART,6
208,Chart Bug 6 - Strong Oracle,171,369,29,65,0,0,0,0,0,0,18,30,0,1,org.jfree.chart.renderer.category.junit.AreaRendererTests.testCloning,CHART,6
209,Chart Bug 20 - Strong Oracle,1347,2466,103,203,0,0,2,2,0,0,165,296,0,1,org.jfree.chart.junit.StackedBarChart3DTests.testSetSeriesURLGenerator,CHART,20
210,Chart Bug 6 - Strong Oracle,497,1770,64,202,0,0,6,50,0,0,61,192,0,1,org.jfree.chart.renderer.xy.junit.XYStepRendererTests.testHashcode,CHART,6
211,Chart Bug 6 - Strong Oracle,172,370,29,65,0,0,0,0,0,0,18,30,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testCloning,CHART,6
212,Chart Bug 6 - Strong Oracle,753,1959,134,390,0,0,0,0,0,0,78,158,0,1,org.jfree.chart.plot.junit.CombinedRangeXYPlotTests.testEquals,CHART,6
213,Chart Bug 6 - Strong Oracle,1205,5310,214,1014,0,0,0,0,0,0,115,343,0,1,org.jfree.chart.junit.JFreeChartTests.testSerialization4,CHART,6
214,Chart Bug 6 - Strong Oracle,455,1612,58,179,0,0,5,48,0,0,51,172,0,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests.testHashcode,CHART,6
215,Chart Bug 6 - Strong Oracle,284,672,49,121,0,0,0,0,0,0,24,50,0,1,org.jfree.chart.renderer.category.junit.BarRendererTests.testEquals,CHART,6
216,Chart Bug 6 - Strong Oracle,172,370,29,65,0,0,0,0,0,0,18,30,0,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests.testCloning,CHART,6
217,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests.testDrawWithNullInfo,CHART,26
218,Chart Bug 6 - Strong Oracle,1086,4857,192,927,0,0,0,0,0,0,102,301,0,1,org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testEquals,CHART,6
219,Chart Bug 6 - Strong Oracle,477,1730,64,202,0,0,5,48,0,0,58,186,0,1,org.jfree.chart.renderer.xy.junit.DeviationRendererTests.testHashcode,CHART,6
220,Chart Bug 20 - Strong Oracle,1376,2495,106,206,0,0,2,2,0,0,170,301,0,1,org.jfree.chart.junit.StackedBarChart3DTests.testSetSeriesToolTipGenerator,CHART,20
221,Chart Bug 6 - Strong Oracle,311,692,55,124,0,0,0,0,0,0,32,58,0,1,org.jfree.chart.renderer.xy.junit.DeviationRendererTests.testEquals,CHART,6
222,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.junit.LineChart3DTests.testDrawWithNullInfo,CHART,26
223,Chart Bug 6 - Strong Oracle,530,2770,66,270,0,0,6,100,0,0,59,311,0,1,org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests.testHashcode,CHART,6
224,Chart Bug 6 - Strong Oracle,384,1517,47,164,0,0,5,48,0,0,47,166,0,1,org.jfree.chart.renderer.xy.junit.HighLowRendererTests.testHashcode,CHART,6
225,Chart Bug 7 - Strong Oracle,151,169,13,13,0,0,0,0,1,1,26,29,0,1,org.jfree.data.time.junit.TimePeriodValuesCollectionTests.test1161340,CHART,7
226,Chart Bug 6 - Strong Oracle,381,1514,46,163,0,0,5,48,0,0,47,166,0,1,org.jfree.chart.renderer.xy.junit.WindItemRendererTests.testHashcode,CHART,6
227,Chart Bug 1 - Strong Oracle,7357,319698,583,21615,2,6,20,5473,26,185,1168,5156,0,1,org.jfree.chart.junit.LineChart3DTests.testDrawWithNullInfo,CHART,1
228,Chart Bug 6 - Strong Oracle,6952,34687,688,3561,0,0,6,92,21,131,1078,4293,0,1,org.jfree.chart.plot.junit.XYPlotTests.testSerialization3,CHART,6
229,Chart Bug 11 - Strong Oracle,137,298,26,57,0,0,0,0,0,0,29,69,0,6,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests.testEquals,CHART,11
230,Chart Bug 6 - Strong Oracle,308,601,54,109,0,0,0,0,0,0,27,47,0,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testSerialization,CHART,6
231,Chart Bug 6 - Strong Oracle,199,412,34,73,0,0,0,0,0,0,19,32,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testCloning,CHART,6
232,Chart Bug 1 - Strong Oracle,7321,3693605,619,227274,3,3,20,73104,26,154,1133,4929,0,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests.testDrawWithNullInfo,CHART,1
233,Chart Bug 6 - Strong Oracle,214,481,37,86,0,0,0,0,0,0,21,39,0,1,org.jfree.chart.renderer.xy.junit.CandlestickRendererTests.testSerialization,CHART,6
234,Chart Bug 5 - Strong Oracle,81,92,9,10,0,0,0,0,0,0,10,11,0,1,org.jfree.data.xy.junit.XYSeriesTests.testBug1955483,CHART,5
235,Chart Bug 6 - Strong Oracle,171,369,29,65,0,0,0,0,0,0,18,30,0,1,org.jfree.chart.renderer.xy.junit.XYStepAreaRendererTests.testCloning,CHART,6
236,Chart Bug 20 - Strong Oracle,9907,33517,692,2583,1,1,14,80,33,108,1525,4598,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullInfo,CHART,20
237,Chart Bug 6 - Strong Oracle,216,477,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests.testEquals,CHART,6
238,Chart Bug 6 - Strong Oracle,387,1525,46,163,0,0,5,48,0,0,48,168,0,1,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests.testHashcode,CHART,6
239,Chart Bug 7 - Strong Oracle,334,401,24,30,0,0,0,0,2,2,48,57,0,1,org.jfree.data.time.junit.TimePeriodValuesTests.testAdd,CHART,7
240,Chart Bug 6 - Strong Oracle,260,805,43,136,0,0,0,0,0,0,29,64,0,1,org.jfree.chart.renderer.junit.AbstractRendererTests.testCloning,CHART,6
241,Chart Bug 20 - Strong Oracle,2288,15938,284,2201,0,0,2,8,0,0,285,1992,0,3,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests.testCloning,CHART,20
242,Chart Bug 1 - Strong Oracle,7459,3582252,621,220613,1,2,30,70783,28,182,1146,6107,0,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests.testDrawWithNullInfo,CHART,1
243,Chart Bug 16 - Strong Oracle,18,18,1,1,0,0,0,0,0,0,2,2,0,1,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetColumnIndex,CHART,16
244,Chart Bug 1 - Strong Oracle,8491,2376935,665,149110,1,2,31,45509,30,585,1275,18333,0,1,org.jfree.chart.junit.GanttChartTests.testDrawWithNullInfo2,CHART,1
245,Chart Bug 26 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests.testDrawWithNullInfo,CHART,26
246,Chart Bug 20 - Strong Oracle,1329,2413,101,200,0,0,2,2,0,0,162,289,0,1,org.jfree.chart.junit.StackedAreaChartTests.testSetSeriesURLGenerator,CHART,20
247,Chart Bug 6 - Strong Oracle,309,602,54,109,0,0,0,0,0,0,27,47,0,1,org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests.testSerialization,CHART,6
248,Chart Bug 18 - Strong Oracle,20,20,0,0,0,0,0,0,0,0,8,8,0,2,org.jfree.data.category.junit.DefaultCategoryDatasetTests.testBug1835955,CHART,18
249,Chart Bug 20 - Strong Oracle,10089,33438,695,2672,1,1,13,74,29,101,1567,4530,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullInfo,CHART,20
250,Chart Bug 6 - Strong Oracle,283,580,49,104,0,0,0,0,0,0,32,52,0,1,org.jfree.chart.renderer.xy.junit.XYDifferenceRendererTests.testSerialization,CHART,6
251,Chart Bug 20 - Strong Oracle,1296,2620,107,242,0,0,2,4,0,0,174,341,0,1,org.jfree.chart.axis.junit.NumberAxisTests.testAutoRange3,CHART,20
252,Chart Bug 20 - Strong Oracle,9789,31703,680,2484,2,2,12,67,28,86,1510,4281,0,1,org.jfree.chart.renderer.category.junit.LevelRendererTests.testDrawWithNullInfo,CHART,20
253,Chart Bug 24 - Strong Oracle,8,8,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.renderer.junit.GrayPaintScaleTests.testGetPaint,CHART,24
254,Chart Bug 8 - Strong Oracle,95,159,6,8,0,0,0,0,0,0,17,31,0,1,org.jfree.data.time.junit.WeekTests.testBug1498805,CHART,8
255,Chart Bug 6 - Strong Oracle,202,430,34,76,0,0,0,0,0,0,21,35,0,1,org.jfree.chart.renderer.xy.junit.XYBoxAndWhiskerRendererTests.testCloning,CHART,6
256,Chart Bug 20 - Strong Oracle,8747,33590,678,2785,1,1,14,86,33,114,1363,4627,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullDeviationVertical,CHART,20
257,Chart Bug 6 - Strong Oracle,302,591,54,108,0,0,0,0,0,0,26,45,0,1,org.jfree.chart.renderer.xy.junit.AbstractXYItemRendererTests.testEquals,CHART,6
258,Chart Bug 4 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.plot.junit.XYPlotTests.testDrawRangeGridlines,CHART,4
259,Chart Bug 6 - Strong Oracle,266,584,47,104,0,0,0,0,0,0,29,50,0,1,org.jfree.chart.renderer.xy.junit.XYLine3DRendererTests.testCloning,CHART,6
260,Chart Bug 1 - Strong Oracle,8613,820743,713,57936,3,8,34,13488,32,620,1334,20609,0,1,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests.testNotification,CHART,1
261,Chart Bug 1 - Strong Oracle,7395,676510,606,42858,2,2,23,12781,27,116,1156,3807,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testBug1572478Vertical,CHART,1
262,Chart Bug 6 - Strong Oracle,231,498,40,89,0,0,0,0,0,0,21,39,0,1,org.jfree.chart.renderer.category.junit.LevelRendererTests.testSerialization,CHART,6
263,Chart Bug 6 - Strong Oracle,382,1515,46,163,0,0,5,48,0,0,47,166,0,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testHashcode,CHART,6
264,Chart Bug 9 - Strong Oracle,20,20,4,4,0,0,0,0,0,0,3,3,0,1,org.jfree.data.time.junit.TimeSeriesTests.testBug1864222,CHART,9
265,Chart Bug 1 - Strong Oracle,7086,3512603,595,216052,1,1,25,69520,33,164,1080,4855,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullMeanVertical,CHART,1
266,Chart Bug 6 - Strong Oracle,171,369,29,65,0,0,0,0,0,0,18,30,0,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests.testCloning,CHART,6
267,Chart Bug 1 - Strong Oracle,7389,3456158,605,212761,2,2,23,68332,27,163,1150,5193,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullMinRegular,CHART,1
268,Chart Bug 20 - Strong Oracle,417,661,28,46,0,0,0,0,0,0,69,104,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testAddRangeMarker,CHART,20
269,Chart Bug 12 - Strong Oracle,1007,1495,39,63,0,0,0,0,0,0,115,166,0,2,org.jfree.chart.plot.junit.MultiplePiePlotTests.testConstructor,CHART,12
270,Chart Bug 20 - Strong Oracle,8994,29013,697,2395,1,1,13,61,27,86,1407,3889,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testBug1572478Horizontal,CHART,20
271,Chart Bug 6 - Strong Oracle,171,369,29,65,0,0,0,0,0,0,18,30,0,1,org.jfree.chart.renderer.xy.junit.VectorRendererTests.testCloning,CHART,6
272,Chart Bug 6 - Strong Oracle,223,436,38,77,0,0,0,0,0,0,21,33,0,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests.testCloning,CHART,6
273,Chart Bug 6 - Strong Oracle,260,489,46,88,0,0,0,0,0,0,23,37,0,1,org.jfree.chart.renderer.xy.junit.AbstractXYItemRendererTests.testCloning_LegendItemToolTipGenerator,CHART,6
274,Chart Bug 6 - Strong Oracle,469,1630,63,186,0,0,5,48,0,0,52,173,0,1,org.jfree.chart.renderer.xy.junit.ClusteredXYBarRendererTests.testHashcode,CHART,6
275,Chart Bug 20 - Strong Oracle,10536,73861,739,6039,1,3,10,293,36,351,1603,9336,0,1,org.jfree.chart.junit.StackedAreaChartTests.testDrawWithNullInfo,CHART,20
276,Chart Bug 1 - Strong Oracle,7364,3770199,607,232505,1,2,27,74436,28,244,1144,7104,0,1,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests.testDrawWithNullInfo,CHART,1
277,Chart Bug 6 - Strong Oracle,188,386,32,68,0,0,0,0,0,0,18,30,0,1,org.jfree.chart.renderer.category.junit.LevelRendererTests.testCloning,CHART,6
278,Chart Bug 20 - Strong Oracle,9043,26441,686,2133,1,1,13,53,28,68,1429,3618,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testBug1572478Vertical,CHART,20
279,Chart Bug 6 - Strong Oracle,943,2223,167,437,0,0,0,0,0,0,96,173,0,1,org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testCloning,CHART,6
280,Chart Bug 20 - Strong Oracle,1325,2405,103,205,0,0,2,2,0,0,164,301,0,1,org.jfree.chart.junit.LineChart3DTests.testSetSeriesURLGenerator,CHART,20
281,Chart Bug 6 - Strong Oracle,215,476,37,85,0,0,0,0,0,0,21,38,0,1,org.jfree.chart.renderer.junit.DefaultPolarItemRendererTests.testEquals,CHART,6
282,Chart Bug 20 - Strong Oracle,15,15,0,0,0,0,0,0,0,0,1,1,0,1,org.jfree.chart.plot.junit.ValueMarkerTests.test1808376,CHART,20
283,Chart Bug 2 - Strong Oracle,10,10,2,2,0,0,0,0,0,0,1,1,0,1,org.jfree.data.general.junit.DatasetUtilitiesTests.testBug2849731_2,CHART,2
284,Chart Bug 1 - Strong Oracle,6861,3570009,572,219601,2,2,19,70691,24,131,1060,4446,0,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testDrawWithNullInfo,CHART,1
285,Chart Bug 6 - Strong Oracle,215,482,37,86,0,0,0,0,0,0,21,39,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testSerialization,CHART,6
286,Chart Bug 1 - Strong Oracle,6508,3569235,536,219507,0,0,19,70686,24,129,1036,4370,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullMedian,CHART,1
287,Chart Bug 6 - Strong Oracle,266,584,47,104,0,0,0,0,0,0,29,50,0,1,org.jfree.chart.renderer.xy.junit.XYStepRendererTests.testCloning,CHART,6
288,Chart Bug 6 - Strong Oracle,387,1525,46,163,0,0,5,48,0,0,48,168,0,1,org.jfree.chart.renderer.category.junit.AreaRendererTests.testHashcode,CHART,6
289,Chart Bug 4 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.axis.junit.ValueAxisTests.testAxisMargins,CHART,4
290,Chart Bug 6 - Strong Oracle,341,637,50,103,0,0,0,0,0,0,32,53,0,1,org.jfree.chart.renderer.junit.AbstractRendererTests.testSerialization,CHART,6
291,Chart Bug 11 - Strong Oracle,488,1318,86,240,0,0,0,0,0,0,59,139,0,3,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testEquals,CHART,11
292,Chart Bug 6 - Strong Oracle,477,1730,64,202,0,0,5,48,0,0,58,186,0,1,org.jfree.chart.renderer.xy.junit.XYSplineRendererTests.testHashcode,CHART,6
293,Chart Bug 6 - Strong Oracle,311,692,55,124,0,0,0,0,0,0,32,58,0,1,org.jfree.chart.renderer.xy.junit.XYErrorRendererTests.testEquals,CHART,6
294,Chart Bug 11 - Strong Oracle,654,2356,95,318,0,0,5,48,0,0,85,267,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testHashcode,CHART,11
295,Chart Bug 6 - Strong Oracle,285,569,49,102,0,0,0,0,0,0,24,43,0,1,org.jfree.chart.renderer.category.junit.GanttRendererTests.testSerialization,CHART,6
296,Chart Bug 4 - Strong Oracle,4,4,0,0,0,0,0,0,0,0,2,2,0,1,org.jfree.chart.axis.junit.NumberAxisTests.testXYAutoRange1,CHART,4
