,Unnamed: 0,Unnamed: 0.1,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION,FAIL
168,168,168,Chart Bug 20 - Weak Oracle,9995,39038,697,3212,2,2,9,102,27,121,1564,5305,0,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests.testDrawWithNullInfo,CHART,20,False
169,169,169,Chart Bug 4 - Weak Oracle,2455,4996,173,396,0,0,8,10,6,6,371,647,0,1,org.jfree.chart.junit.ChartPanelTests.test2502355_zoom,CHART,4,False
170,170,170,Chart Bug 6 - Weak Oracle,7314,37087,733,3981,0,0,6,93,21,132,1133,4501,0,1,org.jfree.chart.plot.junit.XYPlotTests.testSerialization4,CHART,6,False
171,171,171,Chart Bug 6 - Weak Oracle,289,569,49,101,0,0,0,0,0,0,25,43,0,1,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests.testEquals,CHART,6,False
172,172,172,Chart Bug 6 - Weak Oracle,384,1517,46,163,0,0,5,48,0,0,48,167,0,1,org.jfree.chart.renderer.junit.DefaultPolarItemRendererTests.testHashcode,CHART,6,False
173,173,173,Chart Bug 4 - Weak Oracle,1115,1351,73,86,1,1,2,2,0,0,130,151,0,1,org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests.testGetLegendItemSeriesIndex,CHART,4,False
174,174,174,Chart Bug 1 - Weak Oracle,7176,3662029,620,225075,1,1,29,72576,29,136,1084,3997,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullDeviationHorizontal,CHART,1,False
176,176,176,Chart Bug 4 - Weak Oracle,2508,3888,95,127,3,3,2,2,0,0,322,467,0,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testGetLegendItemSeriesIndex,CHART,4,False
177,177,177,Chart Bug 6 - Weak Oracle,458,1615,58,179,0,0,5,48,0,0,52,173,0,1,org.jfree.chart.renderer.category.junit.BarRendererTests.testHashcode,CHART,6,False
178,178,178,Chart Bug 6 - Weak Oracle,671,1798,119,359,0,0,0,0,0,0,76,147,0,1,org.jfree.chart.plot.junit.CombinedRangeXYPlotTests.testCloning,CHART,6,False
179,179,179,Chart Bug 20 - Weak Oracle,9796,31710,681,2485,2,2,12,67,28,86,1512,4283,0,1,org.jfree.chart.renderer.category.junit.LevelRendererTests.testDrawWithNullInfo,CHART,20,False
180,180,180,Chart Bug 6 - Weak Oracle,302,576,53,105,0,0,0,0,0,0,41,58,0,1,org.jfree.chart.renderer.xy.junit.XYBoxAndWhiskerRendererTests.testEquals,CHART,6,False
181,181,181,Chart Bug 6 - Weak Oracle,221,482,38,86,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.xy.junit.HighLowRendererTests.testEquals,CHART,6,False
182,182,182,Chart Bug 4 - Weak Oracle,2332,4650,175,383,0,0,2,2,2,4,342,590,0,1,org.jfree.chart.junit.ChartPanelTests.test2502355_restoreAutoBounds,CHART,4,False
183,183,183,Chart Bug 4 - Weak Oracle,346,365,36,38,0,0,2,2,0,0,41,41,0,1,org.jfree.chart.junit.XYLineChartTests.testReplaceDataset,CHART,4,False
184,184,184,Chart Bug 6 - Weak Oracle,236,497,40,88,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.category.junit.LevelRendererTests.testEquals,CHART,6,False
185,185,185,Chart Bug 20 - Weak Oracle,1146,1542,76,98,0,0,2,2,1,1,139,174,0,1,org.jfree.chart.junit.GanttChartTests.testReplaceDataset,CHART,20,False
186,186,186,Chart Bug 6 - Weak Oracle,288,572,49,102,0,0,0,0,0,0,25,44,0,1,org.jfree.chart.renderer.category.junit.BarRenderer3DTests.testSerialization,CHART,6,False
187,187,187,Chart Bug 6 - Weak Oracle,314,695,55,124,0,0,0,0,0,0,33,59,0,1,org.jfree.chart.renderer.xy.junit.DeviationRendererTests.testEquals,CHART,6,False
188,188,188,Chart Bug 26 - Weak Oracle,1972,5089,190,510,0,0,9,19,5,11,300,636,0,2,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testBug1572478Vertical,CHART,26,False
189,189,189,Chart Bug 6 - Weak Oracle,260,486,46,88,0,0,0,0,0,0,24,38,0,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testCloning,CHART,6,False
190,190,190,Chart Bug 6 - Weak Oracle,299,598,51,107,0,0,0,0,0,0,26,46,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testSerialization,CHART,6,False
191,191,191,Chart Bug 20 - Weak Oracle,9863,51062,693,4219,1,2,13,164,29,186,1529,6769,0,1,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests.testDrawWithNullInfo,CHART,20,False
192,192,192,Chart Bug 6 - Weak Oracle,385,1518,46,163,0,0,5,48,0,0,48,167,0,1,org.jfree.chart.renderer.xy.junit.XYBlockRendererTests.testHashcode,CHART,6,False
193,193,193,Chart Bug 6 - Weak Oracle,471,1632,63,186,0,0,5,48,0,0,53,174,0,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testHashcode,CHART,6,False
194,194,194,Chart Bug 6 - Weak Oracle,217,484,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.xy.junit.XYDotRendererTests.testSerialization,CHART,6,False
195,195,195,Chart Bug 7 - Weak Oracle,199,280,14,14,0,0,0,0,1,1,45,58,0,3,org.jfree.data.time.junit.TimePeriodValuesCollectionTests.test1161340,CHART,7,False
196,196,196,Chart Bug 6 - Weak Oracle,175,373,29,65,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.category.junit.LineRenderer3DTests.testCloning,CHART,6,False
197,197,197,Chart Bug 20 - Weak Oracle,980,1308,87,117,0,0,2,2,0,0,122,160,0,1,org.jfree.chart.axis.junit.NumberAxisTests.testAutoRange2,CHART,20,False
198,198,198,Chart Bug 6 - Weak Oracle,756,1998,134,399,0,0,0,0,0,0,79,168,0,1,org.jfree.chart.plot.junit.CombinedRangeXYPlotTests.testSerialization,CHART,6,False
199,199,199,Chart Bug 20 - Weak Oracle,424,668,29,47,0,0,0,0,0,0,71,106,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testAddRangeMarker,CHART,20,False
200,200,200,Chart Bug 6 - Weak Oracle,458,1615,58,179,0,0,5,48,0,0,52,173,0,1,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests.testHashcode,CHART,6,False
201,201,201,Chart Bug 20 - Weak Oracle,9804,31794,684,2488,1,1,16,71,28,89,1514,4301,0,1,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests.testDrawWithNullInfo,CHART,20,False
202,202,202,Chart Bug 6 - Weak Oracle,268,468,36,73,0,0,0,0,0,0,32,44,0,1,org.jfree.chart.renderer.junit.AbstractRendererTests.testCloning2,CHART,6,False
203,203,203,Chart Bug 1 - Weak Oracle,7531,312256,614,20634,1,3,32,5447,31,138,1153,4286,0,1,org.jfree.chart.junit.BarChartTests.testDrawWithNullInfo,CHART,1,False
204,204,204,Chart Bug 1 - Weak Oracle,7022,313638,579,20878,2,6,20,5467,28,173,1084,4409,0,1,org.jfree.chart.junit.AreaChartTests.testDrawWithNullInfo,CHART,1,False
205,205,205,Chart Bug 4 - Weak Oracle,10377,82637,705,7256,2,4,15,328,36,412,1595,10789,0,1,org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests.testDrawWithNullInfo,CHART,4,False
206,206,206,Chart Bug 5 - Weak Oracle,122,154,11,11,0,0,0,0,0,0,20,27,0,1,org.jfree.data.xy.junit.XYSeriesTests.testAddOrUpdate3,CHART,5,False
207,207,207,Chart Bug 20 - Weak Oracle,2033,38763,95,4260,0,0,2,8,0,0,344,2790,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.test1169972,CHART,20,False
208,208,208,Chart Bug 1 - Weak Oracle,7394,3456163,606,212762,2,2,23,68332,27,163,1151,5194,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullMinRegular,CHART,1,False
209,209,209,Chart Bug 6 - Weak Oracle,219,480,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests.testEquals,CHART,6,False
210,210,210,Chart Bug 20 - Weak Oracle,768,4118,70,392,0,0,2,8,0,0,105,492,0,4,org.jfree.chart.plot.junit.CombinedRangeCategoryPlotTests.testRemoveSubplot,CHART,20,False
211,211,211,Chart Bug 2 - Weak Oracle,200,319,23,33,0,0,0,0,0,0,22,34,0,3,org.jfree.data.general.junit.DatasetUtilitiesTests.testFindDomainBounds_NaN,CHART,2,False
212,212,212,Chart Bug 11 - Weak Oracle,266,1296,27,127,0,0,5,48,0,0,42,184,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests.testHashcode,CHART,11,False
214,214,214,Chart Bug 6 - Weak Oracle,174,372,29,65,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.xy.junit.CandlestickRendererTests.testCloning,CHART,6,False
215,215,215,Chart Bug 20 - Weak Oracle,1332,2412,104,206,0,0,2,2,0,0,166,303,0,1,org.jfree.chart.junit.AreaChartTests.testSetSeriesURLGenerator,CHART,20,False
216,216,216,Chart Bug 6 - Weak Oracle,407,1545,49,166,0,0,5,48,0,0,49,169,0,1,org.jfree.chart.renderer.category.junit.LevelRendererTests.testHashcode,CHART,6,False
217,217,217,Chart Bug 20 - Weak Oracle,1655,2208,129,175,1,1,2,2,0,0,210,252,0,1,org.jfree.chart.renderer.category.junit.BarRendererTests.testGetLegendItem,CHART,20,False
219,219,219,Chart Bug 11 - Weak Oracle,456,1204,79,219,0,0,0,0,0,0,59,133,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testCloning,CHART,11,False
220,220,220,Chart Bug 21 - Weak Oracle,408,677,44,79,0,0,0,0,0,0,63,103,0,1,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testSerialization,CHART,21,False
221,221,221,Chart Bug 21 - Weak Oracle,11043,65353,762,6363,1,1,15,57,28,68,1761,6413,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testBug1572478Vertical,CHART,21,False
222,222,222,Chart Bug 20 - Weak Oracle,1361,2441,107,209,0,0,2,2,0,0,171,308,0,1,org.jfree.chart.junit.LineChartTests.testSetSeriesToolTipGenerator,CHART,20,False
223,223,223,Chart Bug 6 - Weak Oracle,946,2226,167,437,0,0,0,0,0,0,97,174,0,1,org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testCloning,CHART,6,False
224,224,224,Chart Bug 6 - Weak Oracle,385,1518,46,163,0,0,5,48,0,0,48,167,0,1,org.jfree.chart.renderer.xy.junit.YIntervalRendererTests.testHashcode,CHART,6,False
225,225,225,Chart Bug 6 - Weak Oracle,288,568,49,101,0,0,0,0,0,0,25,43,0,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests.testEquals,CHART,6,False
226,226,226,Chart Bug 20 - Weak Oracle,692,1456,36,57,0,0,0,0,0,0,95,188,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSetRenderer,CHART,20,False
227,227,227,Chart Bug 15 - Weak Oracle,3481,36402,215,2625,0,0,29,79,27,150,632,6459,0,2,org.jfree.chart.junit.PieChart3DTests.testNullValueInDataset,CHART,15,False
228,228,228,Chart Bug 20 - Weak Oracle,2614,4161,121,190,1,1,2,2,0,0,344,504,0,1,org.jfree.chart.renderer.category.junit.CategoryStepRendererTests.testGetLegendItemSeriesIndex,CHART,20,False
230,230,230,Chart Bug 6 - Weak Oracle,338,1270,59,220,0,0,0,0,0,0,36,95,0,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests.testEquals,CHART,6,False
232,232,232,Chart Bug 6 - Weak Oracle,219,480,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.xy.junit.XYBubbleRendererTests.testEquals,CHART,6,False
233,233,233,Chart Bug 1 - Weak Oracle,6866,3570014,573,219602,2,2,19,70691,24,131,1061,4447,0,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testDrawWithNullInfo,CHART,1,False
234,234,234,Chart Bug 21 - Weak Oracle,136,139,12,12,0,0,0,0,0,0,15,15,0,2,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.test1701822,CHART,21,False
235,235,235,Chart Bug 4 - Weak Oracle,2335,3563,81,97,1,1,2,2,0,0,301,436,0,1,org.jfree.chart.renderer.xy.junit.XYDotRendererTests.testGetLegendItemSeriesIndex,CHART,4,False
237,237,237,Chart Bug 6 - Weak Oracle,174,372,29,65,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.xy.junit.VectorRendererTests.testCloning,CHART,6,False
238,238,238,Chart Bug 6 - Weak Oracle,1010,2887,178,555,0,0,0,0,0,0,101,218,0,1,org.jfree.chart.plot.junit.XYPlotTests.testCloneIndependence,CHART,6,False
239,239,239,Chart Bug 6 - Weak Oracle,306,661,53,122,0,0,0,0,0,0,42,87,0,1,org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests.testCloning,CHART,6,False
240,240,240,Chart Bug 1 - Weak Oracle,6513,3569240,537,219508,0,0,19,70686,24,129,1037,4371,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullMedian,CHART,1,False
242,242,242,Chart Bug 20 - Weak Oracle,2673,4246,133,207,1,1,2,2,0,0,351,510,0,1,org.jfree.chart.renderer.category.junit.BarRendererTests.testGetLegendItemSeriesIndex,CHART,20,False
243,243,243,Chart Bug 21 - Weak Oracle,3231,40888,154,4379,1,1,2,6,0,0,473,3012,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testGetLegendItem,CHART,21,False
244,244,244,Chart Bug 6 - Weak Oracle,500,1773,64,202,0,0,6,50,0,0,62,193,0,1,org.jfree.chart.renderer.xy.junit.XYStepRendererTests.testHashcode,CHART,6,False
245,245,245,Chart Bug 6 - Weak Oracle,175,373,29,65,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.category.junit.StackedAreaRendererTests.testCloning,CHART,6,False
246,246,246,Chart Bug 4 - Weak Oracle,11952,52841,883,4420,3,3,14,176,30,211,1825,6702,0,1,org.jfree.chart.junit.XYLineChartTests.testDrawWithNullInfo,CHART,4,False
247,247,247,Chart Bug 6 - Weak Oracle,288,572,49,102,0,0,0,0,0,0,25,44,0,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests.testSerialization,CHART,6,False
248,248,248,Chart Bug 1 - Weak Oracle,7730,3456895,627,212823,2,2,23,68336,28,168,1206,5290,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullMean,CHART,1,False
249,249,249,Chart Bug 6 - Weak Oracle,226,439,38,77,0,0,0,0,0,0,22,34,0,1,org.jfree.chart.renderer.category.junit.BarRendererTests.testCloning,CHART,6,False
250,250,250,Chart Bug 6 - Weak Oracle,219,486,38,87,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.xy.junit.HighLowRendererTests.testSerialization,CHART,6,False
251,251,251,Chart Bug 1 - Weak Oracle,5077,3155482,442,194261,0,0,16,62434,21,136,791,3746,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization4,CHART,1,False
252,252,252,Chart Bug 4 - Weak Oracle,1492,2071,95,140,3,3,2,2,0,0,186,237,0,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests.testGetLegendItemSeriesIndex,CHART,4,False
253,253,253,Chart Bug 7 - Weak Oracle,278,459,33,46,0,0,0,0,1,1,56,79,0,11,org.jfree.data.time.junit.TimePeriodValuesTests.testEquals,CHART,7,False
254,254,254,Chart Bug 4 - Weak Oracle,332,350,36,40,0,0,2,2,0,0,39,39,0,1,org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests.testFindRangeBounds,CHART,4,False
255,255,255,Chart Bug 20 - Weak Oracle,8754,33597,679,2786,1,1,14,86,33,114,1365,4629,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullDeviationVertical,CHART,20,False
256,256,256,Chart Bug 6 - Weak Oracle,229,445,38,77,0,0,0,0,0,0,22,34,0,1,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests.testCloning_LegendItemToolTipGenerator,CHART,6,False
257,257,257,Chart Bug 20 - Weak Oracle,4607,53509,630,8226,0,0,2,8,0,0,640,7633,0,3,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests.testSerialization,CHART,20,False
258,258,258,Chart Bug 1 - Weak Oracle,2758,6441,218,510,0,0,9,19,9,18,432,941,0,1,org.jfree.chart.junit.StackedBarChart3DTests.testDrawWithNullInfo,CHART,1,False
259,259,259,Chart Bug 8 - Weak Oracle,102,166,7,9,0,0,0,0,0,0,19,33,0,1,org.jfree.data.time.junit.WeekTests.testBug1498805,CHART,8,False
260,260,260,Chart Bug 6 - Weak Oracle,220,481,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testEquals,CHART,6,False
261,261,261,Chart Bug 6 - Weak Oracle,269,587,47,104,0,0,0,0,0,0,30,51,0,1,org.jfree.chart.renderer.xy.junit.XYLine3DRendererTests.testCloning,CHART,6,False
262,262,262,Chart Bug 6 - Weak Oracle,263,492,46,88,0,0,0,0,0,0,24,38,0,1,org.jfree.chart.renderer.xy.junit.AbstractXYItemRendererTests.testCloning_LegendItemLabelGenerator,CHART,6,False
264,264,264,Chart Bug 7 - Weak Oracle,144,213,11,11,0,0,0,0,1,1,34,43,0,11,org.jfree.data.time.junit.TimePeriodValuesTests.testGetMinMiddleIndex,CHART,7,False
265,265,265,Chart Bug 6 - Weak Oracle,305,702,54,128,0,0,0,0,0,0,27,54,0,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testEquals,CHART,6,False
267,267,267,Chart Bug 20 - Weak Oracle,9050,26448,687,2134,1,1,13,53,28,68,1431,3620,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testBug1572478Vertical,CHART,20,False
268,268,268,Chart Bug 6 - Weak Oracle,809,2097,143,419,0,0,0,0,0,0,83,175,0,1,org.jfree.chart.plot.junit.XYPlotTests.testSerialization2,CHART,6,False
269,269,269,Chart Bug 11 - Weak Oracle,665,2367,96,319,0,0,5,48,0,0,88,270,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testHashcode,CHART,11,False
270,270,270,Chart Bug 11 - Weak Oracle,97,258,18,49,0,0,0,0,0,0,16,56,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests.testCloning,CHART,11,False
271,271,271,Chart Bug 20 - Weak Oracle,5525,71173,606,9347,0,0,2,22,0,0,832,6577,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization5,CHART,20,False
272,272,272,Chart Bug 4 - Weak Oracle,9163,79888,714,7212,3,6,16,314,30,344,1415,10448,0,1,org.jfree.chart.renderer.xy.junit.XYStepRendererTests.testDrawWithNullValue,CHART,4,False
273,273,273,Chart Bug 4 - Weak Oracle,4430,43366,208,4525,0,0,2,6,2,4,669,3338,0,1,org.jfree.chart.junit.ChartPanelTests.test2502355_restoreAutoDomainBounds,CHART,4,False
274,274,274,Chart Bug 20 - Weak Oracle,1361,2441,107,209,0,0,2,2,0,0,171,308,0,1,org.jfree.chart.junit.AreaChartTests.testSetSeriesToolTipGenerator,CHART,20,False
275,275,275,Chart Bug 2 - Weak Oracle,151,199,15,15,0,0,0,0,0,0,22,32,0,6,org.jfree.data.general.junit.DatasetUtilitiesTests.testIterateRangeBounds3,CHART,2,False
277,277,277,Chart Bug 6 - Weak Oracle,174,372,29,65,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests.testCloning,CHART,6,False
278,278,278,Chart Bug 6 - Weak Oracle,480,1733,64,202,0,0,5,48,0,0,59,187,0,1,org.jfree.chart.renderer.xy.junit.XYErrorRendererTests.testHashcode,CHART,6,False
280,280,280,Chart Bug 25 - Weak Oracle,741,1540,77,156,0,0,1,2,7,8,102,185,0,2,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullInfo,CHART,25,False
281,281,281,Chart Bug 25 - Weak Oracle,913,1885,96,193,0,0,1,4,7,10,125,225,0,2,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullInfo,CHART,25,False
282,282,282,Chart Bug 1 - Weak Oracle,7326,3693610,620,227275,3,3,20,73104,26,154,1134,4930,0,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests.testDrawWithNullInfo,CHART,1,False
283,283,283,Chart Bug 6 - Weak Oracle,1089,4860,192,927,0,0,0,0,0,0,103,302,0,1,org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testEquals,CHART,6,False
284,284,284,Chart Bug 6 - Weak Oracle,318,705,55,125,0,0,0,0,0,0,34,61,0,1,org.jfree.chart.renderer.xy.junit.DeviationRendererTests.testSerialization,CHART,6,False
285,285,285,Chart Bug 6 - Weak Oracle,263,492,46,88,0,0,0,0,0,0,24,38,0,1,org.jfree.chart.renderer.xy.junit.AbstractXYItemRendererTests.testCloning_LegendItemURLGenerator,CHART,6,False
286,286,286,Chart Bug 6 - Weak Oracle,191,389,32,68,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.category.junit.LevelRendererTests.testCloning,CHART,6,False
287,287,287,Chart Bug 6 - Weak Oracle,448,1611,58,181,0,0,5,48,0,0,58,179,0,1,org.jfree.chart.renderer.xy.junit.XYDifferenceRendererTests.testHashcode,CHART,6,False
289,289,289,Chart Bug 20 - Weak Oracle,2176,25074,271,3343,0,0,2,10,0,0,276,3661,0,3,org.jfree.chart.plot.junit.CombinedRangeCategoryPlotTests.testCloning,CHART,20,False
290,290,290,Chart Bug 6 - Weak Oracle,480,1733,64,202,0,0,5,48,0,0,59,187,0,1,org.jfree.chart.renderer.xy.junit.DeviationRendererTests.testHashcode,CHART,6,False
292,292,292,Chart Bug 4 - Weak Oracle,2012,35314,336,6635,0,0,2,2,0,0,210,2284,0,1,org.jfree.chart.plot.junit.CombinedRangeXYPlotTests.testEquals,CHART,4,False
294,294,294,Chart Bug 23 - Weak Oracle,494,1275,81,220,0,0,2,4,0,0,55,107,0,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testHashcode,CHART,23,False
295,295,295,Chart Bug 4 - Weak Oracle,8834,61466,959,6905,0,0,14,233,25,262,1297,7168,0,1,org.jfree.chart.plot.junit.XYPlotTests.testSerialization4,CHART,4,False
296,296,296,Chart Bug 20 - Weak Oracle,8775,36191,806,4036,0,0,7,50,20,75,1434,5202,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization3,CHART,20,False
297,297,297,Chart Bug 6 - Weak Oracle,458,1615,58,179,0,0,5,48,0,0,52,173,0,1,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests.testHashcode,CHART,6,False
298,298,298,Chart Bug 20 - Weak Oracle,255,270,16,18,1,1,0,0,0,0,31,32,0,1,org.jfree.chart.renderer.junit.AbstractRendererTests.testFillPaintLookup,CHART,20,False
299,299,299,Chart Bug 20 - Weak Oracle,10845,55722,737,4128,1,3,19,141,32,166,1712,7576,0,1,org.jfree.chart.junit.BarChart3DTests.testDrawWithNullInfo,CHART,20,False
300,300,300,Chart Bug 1 - Weak Oracle,2758,6441,218,510,0,0,9,19,9,18,432,941,0,1,org.jfree.chart.junit.StackedAreaChartTests.testDrawWithNullInfo,CHART,1,False
301,301,301,Chart Bug 6 - Weak Oracle,219,480,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.xy.junit.XYStepAreaRendererTests.testEquals,CHART,6,False
302,302,302,Chart Bug 1 - Weak Oracle,7593,310501,585,20427,1,3,29,5435,31,144,1213,4131,0,1,org.jfree.chart.junit.BarChart3DTests.testDrawWithNullInfo,CHART,1,False
306,306,306,Chart Bug 6 - Weak Oracle,219,480,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testEquals,CHART,6,False
307,307,307,Chart Bug 6 - Weak Oracle,245,527,42,94,0,0,0,0,0,0,23,42,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testSerialization,CHART,6,False
308,308,308,Chart Bug 20 - Weak Oracle,1597,3586,123,305,0,0,2,2,0,0,213,495,0,1,org.jfree.chart.junit.AreaChartTests.testReplaceDataset,CHART,20,False
309,309,309,Chart Bug 6 - Weak Oracle,318,705,55,125,0,0,0,0,0,0,34,61,0,1,org.jfree.chart.renderer.xy.junit.XYErrorRendererTests.testSerialization,CHART,6,False
311,311,311,Chart Bug 6 - Weak Oracle,683,1529,110,247,0,0,0,0,0,0,64,129,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testSerialization5,CHART,6,False
312,312,312,Chart Bug 4 - Weak Oracle,2004,35303,334,6633,0,0,2,2,0,0,209,2283,0,1,org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testEquals,CHART,4,False
313,313,313,Chart Bug 4 - Weak Oracle,3282,41323,199,4515,0,0,2,6,2,4,514,3080,0,1,org.jfree.chart.junit.ChartPanelTests.test2502355_restoreAutoRangeBounds,CHART,4,False
314,314,314,Chart Bug 6 - Weak Oracle,238,466,40,82,0,0,0,0,0,0,23,36,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testCloning,CHART,6,False
315,315,315,Chart Bug 4 - Weak Oracle,9637,99914,762,9124,3,9,17,274,31,332,1507,12790,0,1,org.jfree.chart.plot.junit.CombinedRangeXYPlotTests.testNotification,CHART,4,False
317,317,317,Chart Bug 20 - Weak Oracle,464,609,31,38,0,0,0,0,0,0,71,89,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testAddDomainMarker,CHART,20,False
319,319,319,Chart Bug 4 - Weak Oracle,10265,80326,707,7065,2,4,15,308,30,344,1577,10440,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests.testDrawWithNullInfo,CHART,4,False
320,320,320,Chart Bug 4 - Weak Oracle,1812,4890,163,419,0,0,2,2,0,0,230,569,0,1,org.jfree.chart.junit.XYLineChartTests.testSetSeriesToolTipGenerator,CHART,4,False
321,321,321,Chart Bug 2 - Weak Oracle,296,454,26,39,0,0,0,0,0,0,39,58,0,4,org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testFindRangeBounds,CHART,2,False
322,322,322,Chart Bug 11 - Weak Oracle,499,1329,87,241,0,0,0,0,0,0,62,142,0,3,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testEquals,CHART,11,False
323,323,323,Chart Bug 6 - Weak Oracle,386,1519,46,163,0,0,5,48,0,0,48,167,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testHashcode,CHART,6,False
324,324,324,Chart Bug 6 - Weak Oracle,219,480,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.xy.junit.CandlestickRendererTests.testEquals,CHART,6,False
325,325,325,Chart Bug 7 - Weak Oracle,330,479,25,27,0,0,0,0,3,3,65,89,0,1,org.jfree.data.time.junit.TimePeriodValuesCollectionTests.testGetDomainBoundsWithoutInterval,CHART,7,False
